Month,Outlet_ID,Outlet_Type,Region,Product_ID,Brand,Manufacturer,Units,Sales_Value,Transaction_Type,Territory_ID
2023-11-01,OUT00017,Clinic,Canal,P0010,GastroEase,Kappa Pharma,719,134555.95,Sell-in,T011
2023-11-01,OUT00005,Independent Pharmacy,Giza,P0009,LipiControl,Iota Pharma,847,69769.24,Sell-in,T008
2023-11-01,OUT00001,Clinic,Cairo,P0003,Respira,Gamma Pharma,451,72023.96,Sell-in,T024
2023-11-01,OUT00090,Clinic,Upper Egypt,P0008,Dermacare,Theta Pharma,210,19716.43,Sell-in,T011
2023-11-01,OUT00065,Chain Pharmacy,Canal,P0010,GastroEase,Kappa Pharma,622,106734.04,Sell-in,T028
2023-11-01,OUT00043,Hospital,Delta,P0003,Respira,Gamma Pharma,198,16794.56,Sell-in,T016
2023-11-01,OUT00075,Clinic,Canal,P0002,GlucoMax,Beta Pharma,763,125212.88,Sell-in,T009
2023-11-01,OUT00083,Hospital,Cairo,P0008,Dermacare,Theta Pharma,586,88484.33,Sell-in,T012
2023-11-01,OUT00104,Hospital,Alexandria,P0001,CardioSafe,Alpha Pharma,560,34035.85,Sell-in,T019
2023-11-01,OUT00004,Clinic,Giza,P0008,Dermacare,Theta Pharma,733,56198.6,Sell-in,T005
2023-11-01,OUT00002,Clinic,Upper Egypt,P0003,Respira,Gamma Pharma,642,20810.06,Sell-in,T009
2023-11-01,OUT00010,Chain Pharmacy,Giza,P0003,Respira,Gamma Pharma,414,54891.17,Sell-in,T001
2023-11-01,OUT00105,Independent Pharmacy,Cairo,P0005,Infecto,Epsilon Pharma,368,64137.52,Sell-in,T017
2023-11-01,OUT00078,Hospital,Canal,P0005,Infecto,Epsilon Pharma,579,97437.43,Sell-in,T007
2023-12-01,OUT00002,Chain Pharmacy,Delta,P0010,GastroEase,Kappa Pharma,121,13986.84,Sell-in,T021
2023-12-01,OUT00050,Hospital,Delta,P0010,GastroEase,Kappa Pharma,513,73302.71,Sell-in,T008
2023-12-01,OUT00075,Chain Pharmacy,Giza,P0005,Infecto,Epsilon Pharma,473,19046.34,Sell-in,T014
2023-12-01,OUT00067,Clinic,Upper Egypt,P0002,GlucoMax,Beta Pharma,44,3261.15,Sell-in,T004
2023-12-01,OUT00023,Chain Pharmacy,Cairo,P0002,GlucoMax,Beta Pharma,692,85655.19,Sell-in,T030
2023-12-01,OUT00058,Hospital,Upper Egypt,P0010,GastroEase,Kappa Pharma,193,28348.62,Sell-in,T025
2023-12-01,OUT00048,Independent Pharmacy,Alexandria,P0010,GastroEase,Kappa Pharma,757,57684.66,Sell-in,T024
2023-12-01,OUT00022,Clinic,Alexandria,P0002,GlucoMax,Beta Pharma,285,36648.68,Sell-in,T005
2023-12-01,OUT00019,Clinic,Giza,P0006,NeuroCalm,Zeta Pharma,794,79968.09,Sell-in,T022
2023-12-01,OUT00099,Clinic,Canal,P0003,Respira,Gamma Pharma,766,106699.69,Sell-in,T017
2023-12-01,OUT00117,Independent Pharmacy,Delta,P0007,ArthroRelief,Eta Pharma,84,8199.59,Sell-in,T011
2023-12-01,OUT00073,Hospital,Canal,P0010,GastroEase,Kappa Pharma,86,8043.48,Sell-in,T020
2023-12-01,OUT00110,Clinic,Giza,P0010,GastroEase,Kappa Pharma,262,34165.75,Sell-in,T019
2023-12-01,OUT00119,Hospital,Delta,P0007,ArthroRelief,Eta Pharma,149,12996.36,Sell-in,T023
2023-12-01,OUT00088,Hospital,Delta,P0009,LipiControl,Iota Pharma,575,57621.38,Sell-in,T024
2023-12-01,OUT00068,Chain Pharmacy,Delta,P0010,GastroEase,Kappa Pharma,882,106845.59,Sell-in,T017
2023-12-01,OUT00045,Clinic,Alexandria,P0009,LipiControl,Iota Pharma,776,133124.71,Sell-in,T002
2023-12-01,OUT00062,Chain Pharmacy,Upper Egypt,P0007,ArthroRelief,Eta Pharma,610,37227.09,Sell-in,T016
2023-12-01,OUT00044,Chain Pharmacy,Giza,P0009,LipiControl,Iota Pharma,244,28127.03,Sell-in,T017
2023-12-01,OUT00021,Chain Pharmacy,Delta,P0006,NeuroCalm,Zeta Pharma,598,27111.13,Sell-in,T022
2023-12-01,OUT00116,Hospital,Alexandria,P0005,Infecto,Epsilon Pharma,795,132223.55,Sell-in,T008
2023-12-01,OUT00012,Hospital,Delta,P0006,NeuroCalm,Zeta Pharma,428,47640.18,Sell-in,T029
2023-12-01,OUT00008,Clinic,Alexandria,P0001,CardioSafe,Alpha Pharma,889,85672.82,Sell-in,T029
2023-12-01,OUT00005,Clinic,Delta,P0003,Respira,Gamma Pharma,553,76413.58,Sell-in,T001
2023-12-01,OUT00089,Independent Pharmacy,Giza,P0001,CardioSafe,Alpha Pharma,873,106594.74,Sell-in,T019
2023-12-01,OUT00028,Independent Pharmacy,Alexandria,P0008,Dermacare,Theta Pharma,218,14350.74,Sell-in,T010
2023-12-01,OUT00060,Independent Pharmacy,Cairo,P0001,CardioSafe,Alpha Pharma,699,71515.84,Sell-in,T002
2023-12-01,OUT00036,Clinic,Cairo,P0003,Respira,Gamma Pharma,189,14212.28,Sell-in,T024
2023-12-01,OUT00007,Clinic,Canal,P0010,GastroEase,Kappa Pharma,224,34133.71,Sell-in,T022
2023-12-01,OUT00055,Clinic,Giza,P0009,LipiControl,Iota Pharma,650,40962.24,Sell-in,T019
2023-12-01,OUT00057,Hospital,Upper Egypt,P0006,NeuroCalm,Zeta Pharma,342,60149.9,Sell-in,T030
2023-12-01,OUT00046,Clinic,Cairo,P0003,Respira,Gamma Pharma,235,39634.04,Sell-in,T002
2023-12-01,OUT00025,Independent Pharmacy,Alexandria,P0006,NeuroCalm,Zeta Pharma,753,129768.9,Sell-in,T017
2023-12-01,OUT00014,Hospital,Giza,P0010,GastroEase,Kappa Pharma,474,64153.79,Sell-in,T005
2023-12-01,OUT00086,Hospital,Alexandria,P0003,Respira,Gamma Pharma,537,13596.4,Sell-in,T002
2023-12-01,OUT00001,Hospital,Canal,P0001,CardioSafe,Alpha Pharma,77,11974.61,Sell-in,T017
2023-12-01,OUT00065,Independent Pharmacy,Upper Egypt,P0007,ArthroRelief,Eta Pharma,297,35852.36,Sell-in,T004
2023-12-01,OUT00080,Hospital,Canal,P0003,Respira,Gamma Pharma,869,45860.47,Sell-in,T001
2023-12-01,OUT00095,Independent Pharmacy,Canal,P0001,CardioSafe,Alpha Pharma,654,52543.84,Sell-in,T006
2023-12-01,OUT00079,Independent Pharmacy,Upper Egypt,P0005,Infecto,Epsilon Pharma,93,17658.07,Sell-in,T012
2023-12-01,OUT00029,Hospital,Giza,P0008,Dermacare,Theta Pharma,496,23001.59,Sell-in,T015
2023-12-01,OUT00024,Hospital,Alexandria,P0001,CardioSafe,Alpha Pharma,458,17745.61,Sell-in,T012
2023-12-01,OUT00017,Independent Pharmacy,Giza,P0001,CardioSafe,Alpha Pharma,867,111822.32,Sell-in,T025
2023-12-01,OUT00051,Clinic,Alexandria,P0004,PainFree,Delta Pharma,255,47059.57,Sell-in,T003
2023-12-01,OUT00083,Clinic,Cairo,P0003,Respira,Gamma Pharma,380,45655.94,Sell-in,T003
2023-12-01,OUT00040,Hospital,Canal,P0010,GastroEase,Kappa Pharma,712,28992.22,Sell-in,T023
2023-12-01,OUT00071,Independent Pharmacy,Upper Egypt,P0001,CardioSafe,Alpha Pharma,559,19128.33,Sell-in,T004
2023-12-01,OUT00112,Hospital,Cairo,P0005,Infecto,Epsilon Pharma,215,26758.59,Sell-in,T018
2023-12-01,OUT00013,Chain Pharmacy,Upper Egypt,P0005,Infecto,Epsilon Pharma,354,22846.44,Sell-in,T014
2023-12-01,OUT00018,Clinic,Cairo,P0004,PainFree,Delta Pharma,622,80327.02,Sell-in,T017
2023-12-01,OUT00006,Independent Pharmacy,Delta,P0010,GastroEase,Kappa Pharma,739,23256.96,Sell-in,T012
2023-12-01,OUT00033,Independent Pharmacy,Canal,P0004,PainFree,Delta Pharma,849,99591.67,Sell-in,T004
2023-12-01,OUT00120,Chain Pharmacy,Canal,P0005,Infecto,Epsilon Pharma,830,42158.04,Sell-in,T026
2023-12-01,OUT00114,Chain Pharmacy,Delta,P0007,ArthroRelief,Eta Pharma,169,22262.83,Sell-in,T014
2023-12-01,OUT00103,Clinic,Delta,P0008,Dermacare,Theta Pharma,400,62524.3,Sell-in,T019
2023-12-01,OUT00041,Independent Pharmacy,Canal,P0001,CardioSafe,Alpha Pharma,717,77303.46,Sell-in,T011
2023-12-01,OUT00043,Chain Pharmacy,Delta,P0003,Respira,Gamma Pharma,176,12954.6,Sell-in,T012
2023-12-01,OUT00015,Hospital,Canal,P0008,Dermacare,Theta Pharma,331,25882.87,Sell-in,T026
2023-12-01,OUT00030,Chain Pharmacy,Giza,P0003,Respira,Gamma Pharma,722,116817.12,Sell-in,T003
2023-12-01,OUT00081,Chain Pharmacy,Delta,P0010,GastroEase,Kappa Pharma,382,53234.86,Sell-in,T016
2023-12-01,OUT00059,Clinic,Alexandria,P0001,CardioSafe,Alpha Pharma,351,37388.85,Sell-in,T029
2023-12-01,OUT00003,Hospital,Upper Egypt,P0007,ArthroRelief,Eta Pharma,421,26977.18,Sell-in,T013
2023-12-01,OUT00100,Clinic,Canal,P0001,CardioSafe,Alpha Pharma,235,6089.98,Sell-in,T022
2023-12-01,OUT00107,Clinic,Upper Egypt,P0005,Infecto,Epsilon Pharma,650,71430.86,Sell-in,T010
2023-12-01,OUT00034,Chain Pharmacy,Canal,P0004,PainFree,Delta Pharma,80,12195.69,Sell-in,T027
2023-12-01,OUT00106,Clinic,Giza,P0008,Dermacare,Theta Pharma,587,22655.24,Sell-in,T028
2023-12-01,OUT00102,Hospital,Delta,P0004,PainFree,Delta Pharma,835,82497.56,Sell-in,T028
2023-12-01,OUT00092,Independent Pharmacy,Canal,P0002,GlucoMax,Beta Pharma,451,31587.04,Sell-in,T012
2023-12-01,OUT00052,Independent Pharmacy,Alexandria,P0001,CardioSafe,Alpha Pharma,810,52773.9,Sell-in,T020
2023-12-01,OUT00090,Chain Pharmacy,Upper Egypt,P0005,Infecto,Epsilon Pharma,779,77432.07,Sell-in,T017
2023-12-01,OUT00076,Chain Pharmacy,Giza,P0001,CardioSafe,Alpha Pharma,669,101731.65,Sell-in,T029
2023-12-01,OUT00109,Hospital,Alexandria,P0005,Infecto,Epsilon Pharma,884,70637.81,Sell-in,T004
2023-12-01,OUT00042,Clinic,Canal,P0010,GastroEase,Kappa Pharma,494,15432.69,Sell-in,T014
2023-12-01,OUT00085,Chain Pharmacy,Cairo,P0004,PainFree,Delta Pharma,164,20081.69,Sell-in,T004
2023-12-01,OUT00118,Independent Pharmacy,Canal,P0005,Infecto,Epsilon Pharma,729,131379.71,Sell-in,T010
2023-12-01,OUT00047,Clinic,Alexandria,P0003,Respira,Gamma Pharma,477,62902.92,Sell-in,T029
2023-12-01,OUT00049,Independent Pharmacy,Upper Egypt,P0008,Dermacare,Theta Pharma,187,31158.08,Sell-in,T030
2023-12-01,OUT00074,Clinic,Alexandria,P0007,ArthroRelief,Eta Pharma,887,53933.96,Sell-in,T008
2023-12-01,OUT00064,Clinic,Delta,P0007,ArthroRelief,Eta Pharma,797,106662.55,Sell-in,T016
2023-12-01,OUT00113,Chain Pharmacy,Delta,P0007,ArthroRelief,Eta Pharma,34,6418.68,Sell-in,T012
2024-01-01,OUT00067,Chain Pharmacy,Canal,P0002,GlucoMax,Beta Pharma,132,14985.52,Sell-in,T006
2024-01-01,OUT00070,Independent Pharmacy,Giza,P0005,Infecto,Epsilon Pharma,644,54874.11,Sell-in,T005
2024-01-01,OUT00052,Hospital,Canal,P0010,GastroEase,Kappa Pharma,102,17477.88,Sell-in,T002
2024-01-01,OUT00082,Clinic,Delta,P0003,Respira,Gamma Pharma,780,99326.13,Sell-in,T028
2024-01-01,OUT00084,Hospital,Upper Egypt,P0010,GastroEase,Kappa Pharma,330,40994.76,Sell-in,T030
2024-01-01,OUT00071,Independent Pharmacy,Delta,P0002,GlucoMax,Beta Pharma,413,37242.82,Sell-in,T002
2024-01-01,OUT00019,Hospital,Alexandria,P0010,GastroEase,Kappa Pharma,464,44861.99,Sell-in,T027
2024-01-01,OUT00093,Independent Pharmacy,Alexandria,P0010,GastroEase,Kappa Pharma,254,43514.07,Sell-in,T014
2024-01-01,OUT00038,Clinic,Alexandria,P0005,Infecto,Epsilon Pharma,253,39301.72,Sell-in,T030
2024-01-01,OUT00007,Clinic,Canal,P0001,CardioSafe,Alpha Pharma,278,13828.72,Sell-in,T023
2024-01-01,OUT00096,Chain Pharmacy,Alexandria,P0008,Dermacare,Theta Pharma,35,5314.11,Sell-in,T005
2024-01-01,OUT00010,Independent Pharmacy,Canal,P0003,Respira,Gamma Pharma,577,78739.59,Sell-in,T018
2024-01-01,OUT00028,Independent Pharmacy,Delta,P0010,GastroEase,Kappa Pharma,156,11295.39,Sell-in,T003
2024-01-01,OUT00078,Clinic,Delta,P0008,Dermacare,Theta Pharma,407,47560.85,Sell-in,T026
2024-01-01,OUT00116,Hospital,Alexandria,P0005,Infecto,Epsilon Pharma,893,46727.91,Sell-in,T025
2024-01-01,OUT00120,Hospital,Canal,P0004,PainFree,Delta Pharma,624,57000.8,Sell-in,T012
2024-01-01,OUT00013,Independent Pharmacy,Delta,P0002,GlucoMax,Beta Pharma,569,103462.79,Sell-in,T020
2024-01-01,OUT00085,Clinic,Delta,P0007,ArthroRelief,Eta Pharma,358,59922.06,Sell-in,T012
2024-01-01,OUT00081,Chain Pharmacy,Upper Egypt,P0008,Dermacare,Theta Pharma,655,112148.39,Sell-in,T016
2024-01-01,OUT00086,Hospital,Cairo,P0008,Dermacare,Theta Pharma,662,52868.86,Sell-in,T003
2024-01-01,OUT00077,Chain Pharmacy,Giza,P0009,LipiControl,Iota Pharma,697,37025.44,Sell-in,T019
2024-01-01,OUT00048,Chain Pharmacy,Upper Egypt,P0010,GastroEase,Kappa Pharma,607,20727.79,Sell-in,T019
2024-01-01,OUT00004,Chain Pharmacy,Delta,P0003,Respira,Gamma Pharma,523,35435.45,Sell-in,T024
2024-01-01,OUT00061,Hospital,Canal,P0003,Respira,Gamma Pharma,518,14532.21,Sell-in,T012
2024-01-01,OUT00050,Clinic,Delta,P0002,GlucoMax,Beta Pharma,752,108223.93,Sell-in,T005
2024-01-01,OUT00029,Chain Pharmacy,Giza,P0006,NeuroCalm,Zeta Pharma,616,69348.1,Sell-in,T001
2024-01-01,OUT00039,Chain Pharmacy,Cairo,P0007,ArthroRelief,Eta Pharma,116,8469.39,Sell-in,T026
2024-01-01,OUT00023,Clinic,Cairo,P0007,ArthroRelief,Eta Pharma,857,43634.29,Sell-in,T002
2024-01-01,OUT00089,Chain Pharmacy,Giza,P0001,CardioSafe,Alpha Pharma,37,4105.87,Sell-in,T012
2024-01-01,OUT00115,Chain Pharmacy,Giza,P0009,LipiControl,Iota Pharma,501,79636.9,Sell-in,T004
2024-01-01,OUT00063,Independent Pharmacy,Delta,P0008,Dermacare,Theta Pharma,571,28457.58,Sell-in,T014
2024-01-01,OUT00030,Clinic,Cairo,P0003,Respira,Gamma Pharma,275,20783.93,Sell-in,T019
2024-01-01,OUT00119,Clinic,Delta,P0009,LipiControl,Iota Pharma,162,17697.72,Sell-in,T022
2024-01-01,OUT00002,Independent Pharmacy,Giza,P0001,CardioSafe,Alpha Pharma,354,42847.94,Sell-in,T008
2024-01-01,OUT00097,Clinic,Alexandria,P0003,Respira,Gamma Pharma,306,54419.68,Sell-in,T013
2024-01-01,OUT00103,Hospital,Giza,P0006,NeuroCalm,Zeta Pharma,721,83175.09,Sell-in,T029
2024-01-01,OUT00031,Chain Pharmacy,Giza,P0006,NeuroCalm,Zeta Pharma,260,7962.12,Sell-in,T013
2024-01-01,OUT00047,Clinic,Cairo,P0007,ArthroRelief,Eta Pharma,751,91259.86,Sell-in,T027
2024-01-01,OUT00022,Clinic,Canal,P0005,Infecto,Epsilon Pharma,342,21356.46,Sell-in,T010
2024-01-01,OUT00018,Clinic,Upper Egypt,P0010,GastroEase,Kappa Pharma,720,120411.42,Sell-in,T021
2024-01-01,OUT00005,Hospital,Alexandria,P0009,LipiControl,Iota Pharma,468,83467.38,Sell-in,T022
2024-01-01,OUT00105,Clinic,Delta,P0003,Respira,Gamma Pharma,30,854.23,Sell-in,T002
2024-01-01,OUT00064,Chain Pharmacy,Cairo,P0005,Infecto,Epsilon Pharma,76,13097.45,Sell-in,T026
2024-01-01,OUT00036,Hospital,Giza,P0001,CardioSafe,Alpha Pharma,162,28681.27,Sell-in,T020
2024-01-01,OUT00042,Hospital,Giza,P0010,GastroEase,Kappa Pharma,546,37027.43,Sell-in,T025
2024-01-01,OUT00072,Hospital,Canal,P0001,CardioSafe,Alpha Pharma,476,71287.22,Sell-in,T022
2024-01-01,OUT00057,Independent Pharmacy,Alexandria,P0004,PainFree,Delta Pharma,252,10283.9,Sell-in,T016
2024-01-01,OUT00034,Clinic,Alexandria,P0007,ArthroRelief,Eta Pharma,674,66172.69,Sell-in,T002
2024-01-01,OUT00003,Clinic,Giza,P0005,Infecto,Epsilon Pharma,887,34424.29,Sell-in,T024
2024-01-01,OUT00069,Chain Pharmacy,Cairo,P0005,Infecto,Epsilon Pharma,287,45026.85,Sell-in,T002
2024-01-01,OUT00073,Chain Pharmacy,Upper Egypt,P0006,NeuroCalm,Zeta Pharma,871,82576.69,Sell-in,T010
2024-01-01,OUT00101,Chain Pharmacy,Delta,P0007,ArthroRelief,Eta Pharma,45,3107.85,Sell-in,T022
2024-01-01,OUT00112,Independent Pharmacy,Upper Egypt,P0003,Respira,Gamma Pharma,243,33111.16,Sell-in,T005
2024-01-01,OUT00033,Clinic,Alexandria,P0001,CardioSafe,Alpha Pharma,410,30887.78,Sell-in,T021
2024-01-01,OUT00076,Hospital,Giza,P0001,CardioSafe,Alpha Pharma,863,27068.05,Sell-in,T009
2024-01-01,OUT00114,Chain Pharmacy,Giza,P0007,ArthroRelief,Eta Pharma,183,16350.75,Sell-in,T017
2024-01-01,OUT00045,Hospital,Giza,P0004,PainFree,Delta Pharma,46,1227.09,Sell-in,T004
2024-01-01,OUT00104,Independent Pharmacy,Alexandria,P0002,GlucoMax,Beta Pharma,123,14958.2,Sell-in,T005
2024-01-01,OUT00027,Chain Pharmacy,Upper Egypt,P0007,ArthroRelief,Eta Pharma,250,10016.21,Sell-in,T003
2024-01-01,OUT00111,Hospital,Canal,P0002,GlucoMax,Beta Pharma,250,14317.46,Sell-in,T028
2024-01-01,OUT00083,Clinic,Giza,P0007,ArthroRelief,Eta Pharma,54,7870.8,Sell-in,T022
2024-01-01,OUT00090,Clinic,Upper Egypt,P0010,GastroEase,Kappa Pharma,190,19005.42,Sell-in,T029
2024-01-01,OUT00117,Hospital,Alexandria,P0010,GastroEase,Kappa Pharma,546,79158.19,Sell-in,T003
2024-01-01,OUT00054,Independent Pharmacy,Upper Egypt,P0008,Dermacare,Theta Pharma,506,59458.41,Sell-in,T022
2024-01-01,OUT00011,Hospital,Alexandria,P0009,LipiControl,Iota Pharma,251,10389.01,Sell-in,T001
2024-01-01,OUT00014,Independent Pharmacy,Alexandria,P0003,Respira,Gamma Pharma,713,41136.79,Sell-in,T016
2024-01-01,OUT00032,Clinic,Giza,P0001,CardioSafe,Alpha Pharma,568,27968.8,Sell-in,T020
2024-01-01,OUT00035,Chain Pharmacy,Giza,P0007,ArthroRelief,Eta Pharma,745,45753.36,Sell-in,T012
2024-01-01,OUT00080,Clinic,Giza,P0002,GlucoMax,Beta Pharma,476,45115.64,Sell-in,T024
2024-01-01,OUT00020,Hospital,Upper Egypt,P0004,PainFree,Delta Pharma,133,14776.18,Sell-in,T007
2024-01-01,OUT00009,Chain Pharmacy,Upper Egypt,P0003,Respira,Gamma Pharma,157,17383.48,Sell-in,T003
2024-01-01,OUT00107,Independent Pharmacy,Canal,P0009,LipiControl,Iota Pharma,86,14731.51,Sell-in,T023
2024-01-01,OUT00074,Chain Pharmacy,Cairo,P0006,NeuroCalm,Zeta Pharma,541,98622.16,Sell-in,T007
2024-01-01,OUT00006,Chain Pharmacy,Delta,P0010,GastroEase,Kappa Pharma,309,44871.91,Sell-in,T012
2024-01-01,OUT00099,Hospital,Canal,P0009,LipiControl,Iota Pharma,596,44161.23,Sell-in,T005
2024-01-01,OUT00046,Independent Pharmacy,Cairo,P0007,ArthroRelief,Eta Pharma,264,16069.14,Sell-in,T018
2024-01-01,OUT00102,Independent Pharmacy,Giza,P0004,PainFree,Delta Pharma,779,123304.99,Sell-in,T002
2024-01-01,OUT00094,Clinic,Upper Egypt,P0009,LipiControl,Iota Pharma,114,8966.41,Sell-in,T018
2024-01-01,OUT00044,Chain Pharmacy,Giza,P0006,NeuroCalm,Zeta Pharma,743,95737.22,Sell-in,T010
2024-01-01,OUT00113,Clinic,Alexandria,P0001,CardioSafe,Alpha Pharma,438,80469.55,Sell-in,T014
2024-02-01,OUT00081,Clinic,Alexandria,P0003,Respira,Gamma Pharma,698,81817.45,Sell-in,T023
2024-02-01,OUT00031,Clinic,Giza,P0004,PainFree,Delta Pharma,399,35600.18,Sell-in,T003
2024-02-01,OUT00034,Independent Pharmacy,Canal,P0010,GastroEase,Kappa Pharma,544,19626.65,Sell-in,T006
2024-02-01,OUT00084,Hospital,Canal,P0007,ArthroRelief,Eta Pharma,787,46868.62,Sell-in,T015
2024-02-01,OUT00117,Independent Pharmacy,Cairo,P0001,CardioSafe,Alpha Pharma,361,42021.24,Sell-in,T011
2024-02-01,OUT00051,Chain Pharmacy,Cairo,P0003,Respira,Gamma Pharma,285,17532.46,Sell-in,T012
2024-02-01,OUT00025,Chain Pharmacy,Alexandria,P0007,ArthroRelief,Eta Pharma,238,34910.92,Sell-in,T021
2024-02-01,OUT00091,Hospital,Giza,P0006,NeuroCalm,Zeta Pharma,65,5185.08,Sell-in,T027
2024-02-01,OUT00092,Independent Pharmacy,Canal,P0004,PainFree,Delta Pharma,190,17748.25,Sell-in,T018
2024-02-01,OUT00023,Chain Pharmacy,Giza,P0005,Infecto,Epsilon Pharma,805,139587.42,Sell-in,T006
2024-02-01,OUT00110,Hospital,Giza,P0006,NeuroCalm,Zeta Pharma,545,74819.75,Sell-in,T023
2024-02-01,OUT00020,Independent Pharmacy,Upper Egypt,P0005,Infecto,Epsilon Pharma,368,11187.95,Sell-in,T002
2024-02-01,OUT00101,Independent Pharmacy,Cairo,P0001,CardioSafe,Alpha Pharma,589,46879.69,Sell-in,T001
2024-02-01,OUT00102,Independent Pharmacy,Alexandria,P0001,CardioSafe,Alpha Pharma,392,45841.32,Sell-in,T014
2024-02-01,OUT00038,Chain Pharmacy,Delta,P0005,Infecto,Epsilon Pharma,821,46716.29,Sell-in,T004
2024-02-01,OUT00002,Chain Pharmacy,Canal,P0002,GlucoMax,Beta Pharma,107,8703.97,Sell-in,T015
2024-02-01,OUT00069,Hospital,Delta,P0007,ArthroRelief,Eta Pharma,821,134266.91,Sell-in,T017
2024-02-01,OUT00011,Clinic,Cairo,P0007,ArthroRelief,Eta Pharma,746,99127.83,Sell-in,T021
2024-02-01,OUT00026,Hospital,Canal,P0007,ArthroRelief,Eta Pharma,866,72550.46,Sell-in,T010
2024-02-01,OUT00052,Independent Pharmacy,Giza,P0010,GastroEase,Kappa Pharma,489,29865.98,Sell-in,T027
2024-02-01,OUT00049,Clinic,Upper Egypt,P0002,GlucoMax,Beta Pharma,163,17503.52,Sell-in,T025
2024-02-01,OUT00033,Chain Pharmacy,Canal,P0002,GlucoMax,Beta Pharma,389,25094.57,Sell-in,T002
2024-02-01,OUT00096,Hospital,Alexandria,P0004,PainFree,Delta Pharma,782,92871.34,Sell-in,T010
2024-02-01,OUT00093,Independent Pharmacy,Cairo,P0007,ArthroRelief,Eta Pharma,229,40587.89,Sell-in,T010
2024-02-01,OUT00053,Clinic,Alexandria,P0005,Infecto,Epsilon Pharma,38,3908.59,Sell-in,T003
2024-02-01,OUT00005,Hospital,Giza,P0003,Respira,Gamma Pharma,860,134569.78,Sell-in,T028
2024-02-01,OUT00100,Hospital,Giza,P0001,CardioSafe,Alpha Pharma,237,37615.22,Sell-in,T028
2024-02-01,OUT00063,Clinic,Upper Egypt,P0008,Dermacare,Theta Pharma,518,57643.01,Sell-in,T021
2024-02-01,OUT00079,Chain Pharmacy,Upper Egypt,P0008,Dermacare,Theta Pharma,893,40734.05,Sell-in,T017
2024-02-01,OUT00058,Hospital,Canal,P0006,NeuroCalm,Zeta Pharma,626,94156.46,Sell-in,T020
2024-02-01,OUT00070,Hospital,Canal,P0009,LipiControl,Iota Pharma,884,114926.97,Sell-in,T029
2024-02-01,OUT00050,Independent Pharmacy,Cairo,P0006,NeuroCalm,Zeta Pharma,23,4332.41,Sell-in,T030
2024-02-01,OUT00114,Hospital,Delta,P0007,ArthroRelief,Eta Pharma,716,36898.3,Sell-in,T003
2024-02-01,OUT00090,Clinic,Alexandria,P0010,GastroEase,Kappa Pharma,723,104294.44,Sell-in,T010
2024-02-01,OUT00045,Hospital,Canal,P0007,ArthroRelief,Eta Pharma,762,143213.42,Sell-in,T013
2024-02-01,OUT00083,Chain Pharmacy,Delta,P0010,GastroEase,Kappa Pharma,767,101878.74,Sell-in,T003
2024-02-01,OUT00008,Chain Pharmacy,Upper Egypt,P0005,Infecto,Epsilon Pharma,364,32923.28,Sell-in,T022
2024-02-01,OUT00103,Chain Pharmacy,Alexandria,P0008,Dermacare,Theta Pharma,105,18836.21,Sell-in,T017
2024-02-01,OUT00017,Chain Pharmacy,Cairo,P0006,NeuroCalm,Zeta Pharma,495,13882.07,Sell-in,T026
2024-02-01,OUT00067,Chain Pharmacy,Upper Egypt,P0003,Respira,Gamma Pharma,744,21545.84,Sell-in,T024
2024-02-01,OUT00065,Independent Pharmacy,Canal,P0001,CardioSafe,Alpha Pharma,593,93527.29,Sell-in,T007
2024-02-01,OUT00087,Chain Pharmacy,Giza,P0003,Respira,Gamma Pharma,689,29083.72,Sell-in,T021
2024-02-01,OUT00004,Clinic,Delta,P0003,Respira,Gamma Pharma,487,37235.23,Sell-in,T013
2024-02-01,OUT00072,Chain Pharmacy,Cairo,P0005,Infecto,Epsilon Pharma,708,79764.55,Sell-in,T030
2024-02-01,OUT00108,Chain Pharmacy,Canal,P0010,GastroEase,Kappa Pharma,843,68244.69,Sell-in,T022
2024-02-01,OUT00105,Chain Pharmacy,Delta,P0010,GastroEase,Kappa Pharma,127,11133.8,Sell-in,T003
2024-02-01,OUT00075,Clinic,Alexandria,P0009,LipiControl,Iota Pharma,783,137439.85,Sell-in,T005
2024-02-01,OUT00016,Chain Pharmacy,Giza,P0006,NeuroCalm,Zeta Pharma,171,28027.75,Sell-in,T018
2024-02-01,OUT00088,Independent Pharmacy,Upper Egypt,P0002,GlucoMax,Beta Pharma,272,48736.21,Sell-in,T012
2024-02-01,OUT00003,Hospital,Canal,P0007,ArthroRelief,Eta Pharma,341,23172.46,Sell-in,T025
2024-02-01,OUT00066,Independent Pharmacy,Cairo,P0004,PainFree,Delta Pharma,738,131740.84,Sell-in,T022
2024-02-01,OUT00029,Clinic,Upper Egypt,P0001,CardioSafe,Alpha Pharma,585,78928.55,Sell-in,T028
2024-02-01,OUT00013,Independent Pharmacy,Upper Egypt,P0007,ArthroRelief,Eta Pharma,282,9818.2,Sell-in,T015
2024-02-01,OUT00006,Hospital,Canal,P0009,LipiControl,Iota Pharma,709,36995.39,Sell-in,T024
2024-02-01,OUT00080,Hospital,Cairo,P0001,CardioSafe,Alpha Pharma,565,67938.0,Sell-in,T009
2024-02-01,OUT00007,Clinic,Cairo,P0006,NeuroCalm,Zeta Pharma,286,43859.56,Sell-in,T004
2024-02-01,OUT00043,Independent Pharmacy,Canal,P0002,GlucoMax,Beta Pharma,237,11281.53,Sell-in,T012
