Date,Country,Region,Therapeutic_Area,Product_ID,Brand,Manufacturer,Sales_Value,Sales_Units,Market_Share_%
2024-02-01,Egypt,Alexandria,Dermatology,P0008,Dermacare,Theta Pharma,1280575.01,8573,100.0
2024-02-01,Egypt,Alexandria,Diabetes,P0002,GlucoMax,Beta Pharma,986535.03,5752,100.0
2024-02-01,Egypt,Alexandria,Gastrointestinal,P0010,GastroEase,Kappa Pharma,491797.86,3751,100.0
2024-02-01,Egypt,Alexandria,Musculoskeletal,P0007,ArthroRelief,Eta Pharma,698932.86,5799,100.0
2024-02-01,Egypt,Alexandria,Pain,P0004,PainFree,Delta Pharma,301301.96,3080,100.0
2024-02-01,Egypt,Alexandria,Respiratory,P0003,Respira,Gamma Pharma,348150.43,2748,100.0
2024-02-01,Egypt,Cairo,Anti-infective,P0005,Infecto,Epsilon Pharma,373084.25,3972,100.0
2024-02-01,Egypt,Cairo,CNS,P0006,NeuroCalm,Zeta Pharma,326641.25,5908,100.0
2024-02-01,Egypt,Cairo,Cardiology,P0001,CardioSafe,Alpha Pharma,311746.77,1888,100.0
2024-02-01,Egypt,Cairo,Cardiovascular,P0009,LipiControl,Iota Pharma,1112789.71,5890,100.0
2024-02-01,Egypt,Cairo,Dermatology,P0008,Dermacare,Theta Pharma,681440.89,4963,100.0
2024-02-01,Egypt,Cairo,Diabetes,P0002,GlucoMax,Beta Pharma,200505.27,2338,100.0
2024-02-01,Egypt,Cairo,Gastrointestinal,P0010,GastroEase,Kappa Pharma,164221.72,864,100.0
2024-02-01,Egypt,Cairo,Musculoskeletal,P0007,ArthroRelief,Eta Pharma,917662.67,8729,100.0
2024-02-01,Egypt,Cairo,Pain,P0004,PainFree,Delta Pharma,452412.84,7912,100.0
2024-02-01,Egypt,Cairo,Respiratory,P0003,Respira,Gamma Pharma,191875.3,1949,100.0
2024-02-01,Egypt,Canal,Anti-infective,P0005,Infecto,Epsilon Pharma,460876.57,4093,100.0
2024-02-01,Egypt,Canal,CNS,P0006,NeuroCalm,Zeta Pharma,409198.38,8904,100.0
2024-02-01,Egypt,Canal,Cardiology,P0001,CardioSafe,Alpha Pharma,72580.5,2223,100.0
2024-02-01,Egypt,Canal,Cardiovascular,P0009,LipiControl,Iota Pharma,735830.65,7306,100.0
2024-02-01,Egypt,Canal,Dermatology,P0008,Dermacare,Theta Pharma,663719.79,7718,100.0
2024-02-01,Egypt,Canal,Diabetes,P0002,GlucoMax,Beta Pharma,47314.05,1206,100.0
2024-02-01,Egypt,Canal,Gastrointestinal,P0010,GastroEase,Kappa Pharma,626536.7,3608,100.0
2024-02-01,Egypt,Canal,Musculoskeletal,P0007,ArthroRelief,Eta Pharma,1216711.4,7425,100.0
2024-02-01,Egypt,Canal,Pain,P0004,PainFree,Delta Pharma,771520.04,4841,100.0
2024-02-01,Egypt,Canal,Respiratory,P0003,Respira,Gamma Pharma,65813.14,919,100.0
2024-02-01,Egypt,Delta,Anti-infective,P0005,Infecto,Epsilon Pharma,413346.78,8044,100.0
2024-02-01,Egypt,Delta,CNS,P0006,NeuroCalm,Zeta Pharma,174177.56,817,100.0
2024-02-01,Egypt,Delta,Cardiology,P0001,CardioSafe,Alpha Pharma,1024418.81,6246,100.0
2024-02-01,Egypt,Delta,Cardiovascular,P0009,LipiControl,Iota Pharma,1597339.78,7967,100.0
2024-02-01,Egypt,Delta,Dermatology,P0008,Dermacare,Theta Pharma,731885.53,8327,100.0
2024-02-01,Egypt,Delta,Diabetes,P0002,GlucoMax,Beta Pharma,441371.81,5316,100.0
2024-02-01,Egypt,Delta,Gastrointestinal,P0010,GastroEase,Kappa Pharma,1193706.9,6072,100.0
2024-02-01,Egypt,Delta,Musculoskeletal,P0007,ArthroRelief,Eta Pharma,811469.53,6516,100.0
2024-02-01,Egypt,Delta,Pain,P0004,PainFree,Delta Pharma,994364.38,7798,100.0
2024-02-01,Egypt,Delta,Respiratory,P0003,Respira,Gamma Pharma,766993.95,4223,100.0
2024-02-01,Egypt,Giza,Anti-infective,P0005,Infecto,Epsilon Pharma,691907.82,4487,100.0
2024-02-01,Egypt,Giza,CNS,P0006,NeuroCalm,Zeta Pharma,325988.42,1898,100.0
2024-02-01,Egypt,Giza,Cardiology,P0001,CardioSafe,Alpha Pharma,1264032.74,8532,100.0
2024-02-01,Egypt,Giza,Cardiovascular,P0009,LipiControl,Iota Pharma,445594.22,3969,100.0
2024-02-01,Egypt,Giza,Dermatology,P0008,Dermacare,Theta Pharma,923586.67,8060,100.0
2024-02-01,Egypt,Giza,Diabetes,P0002,GlucoMax,Beta Pharma,323112.51,3200,100.0
2024-02-01,Egypt,Giza,Gastrointestinal,P0010,GastroEase,Kappa Pharma,637993.13,6496,100.0
2024-02-01,Egypt,Giza,Musculoskeletal,P0007,ArthroRelief,Eta Pharma,1262454.55,6265,100.0
2024-02-01,Egypt,Giza,Pain,P0004,PainFree,Delta Pharma,463963.24,7275,100.0
2024-02-01,Egypt,Giza,Respiratory,P0003,Respira,Gamma Pharma,1325053.1,8349,100.0
2024-02-01,Egypt,Upper Egypt,Anti-infective,P0005,Infecto,Epsilon Pharma,294716.4,6467,100.0
2024-02-01,Egypt,Upper Egypt,CNS,P0006,NeuroCalm,Zeta Pharma,367195.24,3038,100.0
2024-02-01,Egypt,Upper Egypt,Cardiology,P0001,CardioSafe,Alpha Pharma,222557.68,5510,100.0
2024-02-01,Egypt,Upper Egypt,Cardiovascular,P0009,LipiControl,Iota Pharma,810506.34,3916,100.0
2024-02-01,Egypt,Upper Egypt,Dermatology,P0008,Dermacare,Theta Pharma,1345459.38,7369,100.0
2024-02-01,Egypt,Upper Egypt,Diabetes,P0002,GlucoMax,Beta Pharma,445463.75,3493,100.0
2024-02-01,Egypt,Upper Egypt,Gastrointestinal,P0010,GastroEase,Kappa Pharma,292368.6,4010,100.0
2024-02-01,Egypt,Upper Egypt,Musculoskeletal,P0007,ArthroRelief,Eta Pharma,1800447.13,8926,100.0
2024-02-01,Egypt,Upper Egypt,Pain,P0004,PainFree,Delta Pharma,271547.82,4609,100.0
2024-02-01,Egypt,Upper Egypt,Respiratory,P0003,Respira,Gamma Pharma,133450.97,1732,100.0
2024-03-01,Egypt,Alexandria,Anti-infective,P0005,Infecto,Epsilon Pharma,658610.94,8322,100.0
2024-03-01,Egypt,Alexandria,CNS,P0006,NeuroCalm,Zeta Pharma,1383533.63,7954,100.0
2024-03-01,Egypt,Alexandria,Cardiology,P0001,CardioSafe,Alpha Pharma,445721.42,6188,100.0
2024-03-01,Egypt,Alexandria,Cardiovascular,P0009,LipiControl,Iota Pharma,795442.87,4379,100.0
2024-03-01,Egypt,Alexandria,Dermatology,P0008,Dermacare,Theta Pharma,898948.22,4894,100.0
2024-03-01,Egypt,Alexandria,Diabetes,P0002,GlucoMax,Beta Pharma,753920.08,4557,100.0
2024-03-01,Egypt,Alexandria,Gastrointestinal,P0010,GastroEase,Kappa Pharma,238654.14,1660,100.0
2024-03-01,Egypt,Alexandria,Musculoskeletal,P0007,ArthroRelief,Eta Pharma,899617.47,5494,100.0
2024-03-01,Egypt,Alexandria,Pain,P0004,PainFree,Delta Pharma,342475.3,1576,100.0
2024-03-01,Egypt,Alexandria,Respiratory,P0003,Respira,Gamma Pharma,1086596.69,8874,100.0
2024-03-01,Egypt,Cairo,Anti-infective,P0005,Infecto,Epsilon Pharma,529602.68,6930,100.0
2024-03-01,Egypt,Cairo,CNS,P0006,NeuroCalm,Zeta Pharma,487977.48,4581,100.0
2024-03-01,Egypt,Cairo,Cardiology,P0001,CardioSafe,Alpha Pharma,34513.66,1085,100.0
2024-03-01,Egypt,Cairo,Cardiovascular,P0009,LipiControl,Iota Pharma,886618.53,4376,100.0
2024-03-01,Egypt,Cairo,Dermatology,P0008,Dermacare,Theta Pharma,775790.87,3871,100.0
2024-03-01,Egypt,Cairo,Diabetes,P0002,GlucoMax,Beta Pharma,874432.18,7338,100.0
2024-03-01,Egypt,Cairo,Gastrointestinal,P0010,GastroEase,Kappa Pharma,518535.7,2995,100.0
2024-03-01,Egypt,Cairo,Musculoskeletal,P0007,ArthroRelief,Eta Pharma,248307.43,4849,100.0
2024-03-01,Egypt,Cairo,Pain,P0004,PainFree,Delta Pharma,132878.39,3595,100.0
2024-03-01,Egypt,Cairo,Respiratory,P0003,Respira,Gamma Pharma,1628324.32,8355,100.0
2024-03-01,Egypt,Canal,Anti-infective,P0005,Infecto,Epsilon Pharma,102825.25,1354,100.0
2024-03-01,Egypt,Canal,CNS,P0006,NeuroCalm,Zeta Pharma,880375.03,6626,100.0
2024-03-01,Egypt,Canal,Cardiology,P0001,CardioSafe,Alpha Pharma,47472.3,996,100.0
2024-03-01,Egypt,Canal,Cardiovascular,P0009,LipiControl,Iota Pharma,106742.96,867,100.0
2024-03-01,Egypt,Canal,Dermatology,P0008,Dermacare,Theta Pharma,630941.6,7012,100.0
2024-03-01,Egypt,Canal,Diabetes,P0002,GlucoMax,Beta Pharma,191936.27,4172,100.0
2024-03-01,Egypt,Canal,Gastrointestinal,P0010,GastroEase,Kappa Pharma,1585322.46,7782,100.0
2024-03-01,Egypt,Canal,Musculoskeletal,P0007,ArthroRelief,Eta Pharma,445120.4,6060,100.0
2024-03-01,Egypt,Canal,Pain,P0004,PainFree,Delta Pharma,192314.73,1813,100.0
2024-03-01,Egypt,Canal,Respiratory,P0003,Respira,Gamma Pharma,780498.69,6295,100.0
2024-03-01,Egypt,Delta,Anti-infective,P0005,Infecto,Epsilon Pharma,925820.2,4642,100.0
2024-03-01,Egypt,Delta,CNS,P0006,NeuroCalm,Zeta Pharma,1084694.06,4968,100.0
2024-03-01,Egypt,Delta,Cardiology,P0001,CardioSafe,Alpha Pharma,1095407.64,7800,100.0
2024-03-01,Egypt,Delta,Cardiovascular,P0009,LipiControl,Iota Pharma,49504.27,1090,100.0
2024-03-01,Egypt,Delta,Dermatology,P0008,Dermacare,Theta Pharma,570712.97,5506,100.0
2024-03-01,Egypt,Delta,Diabetes,P0002,GlucoMax,Beta Pharma,653350.06,6944,100.0
2024-03-01,Egypt,Delta,Gastrointestinal,P0010,GastroEase,Kappa Pharma,859673.12,6360,100.0
2024-03-01,Egypt,Delta,Musculoskeletal,P0007,ArthroRelief,Eta Pharma,414646.81,2005,100.0
2024-03-01,Egypt,Delta,Pain,P0004,PainFree,Delta Pharma,269920.12,1775,100.0
2024-03-01,Egypt,Delta,Respiratory,P0003,Respira,Gamma Pharma,498999.73,7724,100.0
2024-03-01,Egypt,Giza,Anti-infective,P0005,Infecto,Epsilon Pharma,226195.22,2505,100.0
2024-03-01,Egypt,Giza,CNS,P0006,NeuroCalm,Zeta Pharma,650045.52,3783,100.0
2024-03-01,Egypt,Giza,Cardiology,P0001,CardioSafe,Alpha Pharma,873263.86,8372,100.0
2024-03-01,Egypt,Giza,Cardiovascular,P0009,LipiControl,Iota Pharma,190561.75,1193,100.0
2024-03-01,Egypt,Giza,Dermatology,P0008,Dermacare,Theta Pharma,93097.24,847,100.0
2024-03-01,Egypt,Giza,Diabetes,P0002,GlucoMax,Beta Pharma,189188.32,971,100.0
2024-03-01,Egypt,Giza,Gastrointestinal,P0010,GastroEase,Kappa Pharma,447631.18,2316,100.0
2024-03-01,Egypt,Giza,Musculoskeletal,P0007,ArthroRelief,Eta Pharma,708409.13,3702,100.0
2024-03-01,Egypt,Giza,Pain,P0004,PainFree,Delta Pharma,433013.47,6115,100.0
2024-03-01,Egypt,Giza,Respiratory,P0003,Respira,Gamma Pharma,314911.71,3007,100.0
2024-03-01,Egypt,Upper Egypt,Anti-infective,P0005,Infecto,Epsilon Pharma,186889.08,5354,100.0
2024-03-01,Egypt,Upper Egypt,CNS,P0006,NeuroCalm,Zeta Pharma,1174633.42,8390,100.0
2024-03-01,Egypt,Upper Egypt,Cardiology,P0001,CardioSafe,Alpha Pharma,1082546.33,6488,100.0
2024-03-01,Egypt,Upper Egypt,Cardiovascular,P0009,LipiControl,Iota Pharma,71702.52,1006,100.0
2024-03-01,Egypt,Upper Egypt,Dermatology,P0008,Dermacare,Theta Pharma,1146609.15,5324,100.0
2024-03-01,Egypt,Upper Egypt,Diabetes,P0002,GlucoMax,Beta Pharma,912542.99,5958,100.0
2024-03-01,Egypt,Upper Egypt,Gastrointestinal,P0010,GastroEase,Kappa Pharma,288112.01,1492,100.0
2024-03-01,Egypt,Upper Egypt,Musculoskeletal,P0007,ArthroRelief,Eta Pharma,660418.71,8942,100.0
2024-03-01,Egypt,Upper Egypt,Pain,P0004,PainFree,Delta Pharma,535877.57,3417,100.0
2024-03-01,Egypt,Upper Egypt,Respiratory,P0003,Respira,Gamma Pharma,585759.95,8107,100.0
2024-04-01,Egypt,Alexandria,Anti-infective,P0005,Infecto,Epsilon Pharma,507641.24,3306,100.0
2024-04-01,Egypt,Alexandria,CNS,P0006,NeuroCalm,Zeta Pharma,1070086.28,6725,100.0
2024-04-01,Egypt,Alexandria,Cardiology,P0001,CardioSafe,Alpha Pharma,366663.72,5744,100.0
2024-04-01,Egypt,Alexandria,Cardiovascular,P0009,LipiControl,Iota Pharma,359235.87,4705,100.0
2024-04-01,Egypt,Alexandria,Dermatology,P0008,Dermacare,Theta Pharma,304243.81,5816,100.0
2024-04-01,Egypt,Alexandria,Diabetes,P0002,GlucoMax,Beta Pharma,803940.61,8750,100.0
2024-04-01,Egypt,Alexandria,Gastrointestinal,P0010,GastroEase,Kappa Pharma,127585.59,937,100.0
2024-04-01,Egypt,Alexandria,Musculoskeletal,P0007,ArthroRelief,Eta Pharma,1060701.58,8663,100.0
2024-04-01,Egypt,Alexandria,Pain,P0004,PainFree,Delta Pharma,316710.1,4226,100.0
2024-04-01,Egypt,Alexandria,Respiratory,P0003,Respira,Gamma Pharma,282764.95,2304,100.0
2024-04-01,Egypt,Cairo,Anti-infective,P0005,Infecto,Epsilon Pharma,1499308.98,8823,100.0
2024-04-01,Egypt,Cairo,CNS,P0006,NeuroCalm,Zeta Pharma,96118.41,1067,100.0
2024-04-01,Egypt,Cairo,Cardiology,P0001,CardioSafe,Alpha Pharma,213919.49,2135,100.0
2024-04-01,Egypt,Cairo,Cardiovascular,P0009,LipiControl,Iota Pharma,943674.54,7843,100.0
2024-04-01,Egypt,Cairo,Dermatology,P0008,Dermacare,Theta Pharma,460487.3,5787,100.0
2024-04-01,Egypt,Cairo,Diabetes,P0002,GlucoMax,Beta Pharma,1474826.09,6865,100.0
2024-04-01,Egypt,Cairo,Gastrointestinal,P0010,GastroEase,Kappa Pharma,577741.94,3087,100.0
2024-04-01,Egypt,Cairo,Musculoskeletal,P0007,ArthroRelief,Eta Pharma,1498904.89,7188,100.0
2024-04-01,Egypt,Cairo,Pain,P0004,PainFree,Delta Pharma,900195.09,5497,100.0
2024-04-01,Egypt,Cairo,Respiratory,P0003,Respira,Gamma Pharma,275656.99,6576,100.0
2024-04-01,Egypt,Canal,Anti-infective,P0005,Infecto,Epsilon Pharma,295023.15,5871,100.0
2024-04-01,Egypt,Canal,CNS,P0006,NeuroCalm,Zeta Pharma,672494.48,7542,100.0
2024-04-01,Egypt,Canal,Cardiology,P0001,CardioSafe,Alpha Pharma,1009627.01,5894,100.0
2024-04-01,Egypt,Canal,Cardiovascular,P0009,LipiControl,Iota Pharma,924875.34,4211,100.0
2024-04-01,Egypt,Canal,Dermatology,P0008,Dermacare,Theta Pharma,1275390.19,7948,100.0
2024-04-01,Egypt,Canal,Diabetes,P0002,GlucoMax,Beta Pharma,397511.67,2356,100.0
2024-04-01,Egypt,Canal,Gastrointestinal,P0010,GastroEase,Kappa Pharma,629043.64,8400,100.0
2024-04-01,Egypt,Canal,Musculoskeletal,P0007,ArthroRelief,Eta Pharma,261509.61,1660,100.0
2024-04-01,Egypt,Canal,Pain,P0004,PainFree,Delta Pharma,253663.7,1524,100.0
2024-04-01,Egypt,Canal,Respiratory,P0003,Respira,Gamma Pharma,281583.8,2468,100.0
2024-04-01,Egypt,Delta,Anti-infective,P0005,Infecto,Epsilon Pharma,231354.41,2488,100.0
2024-04-01,Egypt,Delta,CNS,P0006,NeuroCalm,Zeta Pharma,120489.34,1056,100.0
2024-04-01,Egypt,Delta,Cardiology,P0001,CardioSafe,Alpha Pharma,120224.84,1064,100.0
2024-04-01,Egypt,Delta,Cardiovascular,P0009,LipiControl,Iota Pharma,495872.92,4507,100.0
2024-04-01,Egypt,Delta,Dermatology,P0008,Dermacare,Theta Pharma,399028.15,3014,100.0
2024-04-01,Egypt,Delta,Diabetes,P0002,GlucoMax,Beta Pharma,469695.43,8894,100.0
2024-04-01,Egypt,Delta,Gastrointestinal,P0010,GastroEase,Kappa Pharma,302427.96,2054,100.0
2024-04-01,Egypt,Delta,Musculoskeletal,P0007,ArthroRelief,Eta Pharma,126847.03,2345,100.0
2024-04-01,Egypt,Delta,Pain,P0004,PainFree,Delta Pharma,64502.71,1345,100.0
2024-04-01,Egypt,Delta,Respiratory,P0003,Respira,Gamma Pharma,474496.42,5579,100.0
2024-04-01,Egypt,Giza,Anti-infective,P0005,Infecto,Epsilon Pharma,1256153.76,7402,100.0
2024-04-01,Egypt,Giza,CNS,P0006,NeuroCalm,Zeta Pharma,148285.92,2779,100.0
2024-04-01,Egypt,Giza,Cardiology,P0001,CardioSafe,Alpha Pharma,1040609.35,6926,100.0
2024-04-01,Egypt,Giza,Cardiovascular,P0009,LipiControl,Iota Pharma,719718.71,6068,100.0
2024-04-01,Egypt,Giza,Dermatology,P0008,Dermacare,Theta Pharma,997841.75,6218,100.0
2024-04-01,Egypt,Giza,Diabetes,P0002,GlucoMax,Beta Pharma,1543968.97,7114,100.0
2024-04-01,Egypt,Giza,Gastrointestinal,P0010,GastroEase,Kappa Pharma,333434.23,2855,100.0
2024-04-01,Egypt,Giza,Musculoskeletal,P0007,ArthroRelief,Eta Pharma,1099495.8,8113,100.0
2024-04-01,Egypt,Giza,Pain,P0004,PainFree,Delta Pharma,519744.99,5262,100.0
2024-04-01,Egypt,Giza,Respiratory,P0003,Respira,Gamma Pharma,880765.73,7779,100.0
2024-04-01,Egypt,Upper Egypt,Anti-infective,P0005,Infecto,Epsilon Pharma,130084.87,3231,100.0
2024-04-01,Egypt,Upper Egypt,CNS,P0006,NeuroCalm,Zeta Pharma,130071.15,1063,100.0
2024-04-01,Egypt,Upper Egypt,Cardiology,P0001,CardioSafe,Alpha Pharma,523514.88,8096,100.0
2024-04-01,Egypt,Upper Egypt,Cardiovascular,P0009,LipiControl,Iota Pharma,480845.9,2945,100.0
2024-04-01,Egypt,Upper Egypt,Dermatology,P0008,Dermacare,Theta Pharma,1290933.95,6652,100.0
2024-04-01,Egypt,Upper Egypt,Diabetes,P0002,GlucoMax,Beta Pharma,257386.86,7193,100.0
2024-04-01,Egypt,Upper Egypt,Gastrointestinal,P0010,GastroEase,Kappa Pharma,407776.4,2591,100.0
2024-04-01,Egypt,Upper Egypt,Musculoskeletal,P0007,ArthroRelief,Eta Pharma,541480.79,3406,100.0
2024-04-01,Egypt,Upper Egypt,Pain,P0004,PainFree,Delta Pharma,634032.56,5311,100.0
2024-04-01,Egypt,Upper Egypt,Respiratory,P0003,Respira,Gamma Pharma,1329377.73,6597,100.0
2024-05-01,Egypt,Alexandria,Anti-infective,P0005,Infecto,Epsilon Pharma,838739.94,7525,100.0
2024-05-01,Egypt,Alexandria,CNS,P0006,NeuroCalm,Zeta Pharma,452668.9,2733,100.0
2024-05-01,Egypt,Alexandria,Cardiology,P0001,CardioSafe,Alpha Pharma,542764.15,3119,100.0
2024-05-01,Egypt,Alexandria,Cardiovascular,P0009,LipiControl,Iota Pharma,234105.84,5374,100.0
2024-05-01,Egypt,Alexandria,Dermatology,P0008,Dermacare,Theta Pharma,320112.88,1748,100.0
2024-05-01,Egypt,Alexandria,Diabetes,P0002,GlucoMax,Beta Pharma,580460.32,8822,100.0
2024-05-01,Egypt,Alexandria,Gastrointestinal,P0010,GastroEase,Kappa Pharma,488639.1,2492,100.0
2024-05-01,Egypt,Alexandria,Musculoskeletal,P0007,ArthroRelief,Eta Pharma,393402.25,7735,100.0
2024-05-01,Egypt,Alexandria,Pain,P0004,PainFree,Delta Pharma,216252.39,3660,100.0
2024-05-01,Egypt,Alexandria,Respiratory,P0003,Respira,Gamma Pharma,1005360.68,6393,100.0
2024-05-01,Egypt,Cairo,Anti-infective,P0005,Infecto,Epsilon Pharma,785146.64,6798,100.0
2024-05-01,Egypt,Cairo,CNS,P0006,NeuroCalm,Zeta Pharma,251541.55,6693,100.0
2024-05-01,Egypt,Cairo,Cardiology,P0001,CardioSafe,Alpha Pharma,167495.83,1764,100.0
2024-05-01,Egypt,Cairo,Cardiovascular,P0009,LipiControl,Iota Pharma,331886.11,2863,100.0
2024-05-01,Egypt,Cairo,Dermatology,P0008,Dermacare,Theta Pharma,173122.05,1255,100.0
2024-05-01,Egypt,Cairo,Diabetes,P0002,GlucoMax,Beta Pharma,256003.67,3074,100.0
2024-05-01,Egypt,Cairo,Gastrointestinal,P0010,GastroEase,Kappa Pharma,973220.4,7857,100.0
2024-05-01,Egypt,Cairo,Musculoskeletal,P0007,ArthroRelief,Eta Pharma,135488.87,883,100.0
2024-05-01,Egypt,Cairo,Pain,P0004,PainFree,Delta Pharma,1016938.62,4655,100.0
2024-05-01,Egypt,Cairo,Respiratory,P0003,Respira,Gamma Pharma,1459988.48,8269,100.0
2024-05-01,Egypt,Canal,Anti-infective,P0005,Infecto,Epsilon Pharma,325347.39,4816,100.0
2024-05-01,Egypt,Canal,CNS,P0006,NeuroCalm,Zeta Pharma,1123556.4,6614,100.0
2024-05-01,Egypt,Canal,Cardiology,P0001,CardioSafe,Alpha Pharma,862738.38,6969,100.0
2024-05-01,Egypt,Canal,Cardiovascular,P0009,LipiControl,Iota Pharma,544328.65,3704,100.0
2024-05-01,Egypt,Canal,Dermatology,P0008,Dermacare,Theta Pharma,183144.22,2013,100.0
2024-05-01,Egypt,Canal,Diabetes,P0002,GlucoMax,Beta Pharma,1414293.62,7373,100.0
2024-05-01,Egypt,Canal,Gastrointestinal,P0010,GastroEase,Kappa Pharma,1565868.34,7935,100.0
2024-05-01,Egypt,Canal,Musculoskeletal,P0007,ArthroRelief,Eta Pharma,314746.46,5178,100.0
2024-05-01,Egypt,Canal,Pain,P0004,PainFree,Delta Pharma,284089.71,3293,100.0
2024-05-01,Egypt,Canal,Respiratory,P0003,Respira,Gamma Pharma,394205.98,3220,100.0
2024-05-01,Egypt,Delta,Anti-infective,P0005,Infecto,Epsilon Pharma,573945.17,3223,100.0
2024-05-01,Egypt,Delta,CNS,P0006,NeuroCalm,Zeta Pharma,596239.81,2795,100.0
2024-05-01,Egypt,Delta,Cardiology,P0001,CardioSafe,Alpha Pharma,579455.8,8240,100.0
2024-05-01,Egypt,Delta,Cardiovascular,P0009,LipiControl,Iota Pharma,906575.36,4200,100.0
2024-05-01,Egypt,Delta,Dermatology,P0008,Dermacare,Theta Pharma,91889.89,2925,100.0
2024-05-01,Egypt,Delta,Diabetes,P0002,GlucoMax,Beta Pharma,374963.98,5141,100.0
2024-05-01,Egypt,Delta,Gastrointestinal,P0010,GastroEase,Kappa Pharma,163343.25,1179,100.0
2024-05-01,Egypt,Delta,Musculoskeletal,P0007,ArthroRelief,Eta Pharma,68747.87,1066,100.0
2024-05-01,Egypt,Delta,Pain,P0004,PainFree,Delta Pharma,1061888.34,5447,100.0
2024-05-01,Egypt,Delta,Respiratory,P0003,Respira,Gamma Pharma,827474.68,6623,100.0
2024-05-01,Egypt,Giza,Anti-infective,P0005,Infecto,Epsilon Pharma,785050.32,6613,100.0
2024-05-01,Egypt,Giza,CNS,P0006,NeuroCalm,Zeta Pharma,278947.86,1829,100.0
2024-05-01,Egypt,Giza,Cardiology,P0001,CardioSafe,Alpha Pharma,668860.78,8056,100.0
2024-05-01,Egypt,Giza,Cardiovascular,P0009,LipiControl,Iota Pharma,392752.8,8897,100.0
2024-05-01,Egypt,Giza,Dermatology,P0008,Dermacare,Theta Pharma,482761.25,2298,100.0
2024-05-01,Egypt,Giza,Diabetes,P0002,GlucoMax,Beta Pharma,713987.01,3516,100.0
2024-05-01,Egypt,Giza,Gastrointestinal,P0010,GastroEase,Kappa Pharma,335686.42,5102,100.0
2024-05-01,Egypt,Giza,Musculoskeletal,P0007,ArthroRelief,Eta Pharma,543806.59,3466,100.0
2024-05-01,Egypt,Giza,Pain,P0004,PainFree,Delta Pharma,434291.59,8899,100.0
2024-05-01,Egypt,Giza,Respiratory,P0003,Respira,Gamma Pharma,609674.29,4048,100.0
2024-05-01,Egypt,Upper Egypt,Anti-infective,P0005,Infecto,Epsilon Pharma,297683.15,2933,100.0
2024-05-01,Egypt,Upper Egypt,CNS,P0006,NeuroCalm,Zeta Pharma,239427.21,4701,100.0
2024-05-01,Egypt,Upper Egypt,Cardiology,P0001,CardioSafe,Alpha Pharma,133365.79,4074,100.0
2024-05-01,Egypt,Upper Egypt,Cardiovascular,P0009,LipiControl,Iota Pharma,988029.13,6535,100.0
2024-05-01,Egypt,Upper Egypt,Dermatology,P0008,Dermacare,Theta Pharma,1083712.26,6393,100.0
2024-05-01,Egypt,Upper Egypt,Diabetes,P0002,GlucoMax,Beta Pharma,646808.63,3496,100.0
2024-05-01,Egypt,Upper Egypt,Gastrointestinal,P0010,GastroEase,Kappa Pharma,120919.19,843,100.0
2024-05-01,Egypt,Upper Egypt,Musculoskeletal,P0007,ArthroRelief,Eta Pharma,497227.07,6497,100.0
2024-05-01,Egypt,Upper Egypt,Pain,P0004,PainFree,Delta Pharma,1161388.21,7514,100.0
2024-05-01,Egypt,Upper Egypt,Respiratory,P0003,Respira,Gamma Pharma,1442061.35,7141,100.0
2024-06-01,Egypt,Alexandria,Anti-infective,P0005,Infecto,Epsilon Pharma,531374.99,6396,100.0
2024-06-01,Egypt,Alexandria,CNS,P0006,NeuroCalm,Zeta Pharma,208326.91,3653,100.0
2024-06-01,Egypt,Alexandria,Cardiology,P0001,CardioSafe,Alpha Pharma,411877.96,4767,100.0
2024-06-01,Egypt,Alexandria,Cardiovascular,P0009,LipiControl,Iota Pharma,807066.6,3843,100.0
2024-06-01,Egypt,Alexandria,Dermatology,P0008,Dermacare,Theta Pharma,684739.8,4295,100.0
2024-06-01,Egypt,Alexandria,Diabetes,P0002,GlucoMax,Beta Pharma,263268.46,3026,100.0
2024-06-01,Egypt,Alexandria,Gastrointestinal,P0010,GastroEase,Kappa Pharma,1165470.7,6510,100.0
2024-06-01,Egypt,Alexandria,Musculoskeletal,P0007,ArthroRelief,Eta Pharma,84918.56,938,100.0
2024-06-01,Egypt,Alexandria,Pain,P0004,PainFree,Delta Pharma,1065638.69,7235,100.0
2024-06-01,Egypt,Alexandria,Respiratory,P0003,Respira,Gamma Pharma,1082051.07,5545,100.0
2024-06-01,Egypt,Cairo,Anti-infective,P0005,Infecto,Epsilon Pharma,1186799.96,6807,100.0
2024-06-01,Egypt,Cairo,CNS,P0006,NeuroCalm,Zeta Pharma,1478089.65,8282,100.0
2024-06-01,Egypt,Cairo,Cardiology,P0001,CardioSafe,Alpha Pharma,1340275.84,6967,100.0
2024-06-01,Egypt,Cairo,Cardiovascular,P0009,LipiControl,Iota Pharma,148583.9,4799,100.0
2024-06-01,Egypt,Cairo,Dermatology,P0008,Dermacare,Theta Pharma,420653.21,6137,100.0
2024-06-01,Egypt,Cairo,Diabetes,P0002,GlucoMax,Beta Pharma,1524625.21,7580,100.0
2024-06-01,Egypt,Cairo,Gastrointestinal,P0010,GastroEase,Kappa Pharma,1555357.53,8090,100.0
2024-06-01,Egypt,Cairo,Musculoskeletal,P0007,ArthroRelief,Eta Pharma,275731.0,1898,100.0
2024-06-01,Egypt,Cairo,Pain,P0004,PainFree,Delta Pharma,1106262.46,6170,100.0
