Date,Country,Region,Product_ID,Brand,Molecule,Manufacturer,ATC_Code,Therapeutic_Area,Dosage_Form,Strength,Pack_Size,Units,Standard_Units,Sales_Value,Channel,Currency,Market_Share_%,Value_Growth_%
2023-12-01,Egypt,Alexandria,P0001,CardioSafe,Molecule A,Alpha Pharma,C09AA05,Cardiology,Tablet,20 mg,28,817,1370.0,42366.54,Hospital,EGP,0.6570003441927059,-94.16635973411354
2023-12-01,Egypt,Delta,P0001,CardioSafe,Molecule A,Alpha Pharma,C09AA05,Cardiology,Tablet,20 mg,28,3760,6220.0,260997.29,Independent Pharmacy,EGP,4.623635485233129,-29.777323194077987
2023-12-01,Egypt,Upper Egypt,P0001,CardioSafe,Molecule A,Alpha Pharma,C09AA05,Cardiology,Tablet,20 mg,28,4942,6740.0,582651.18,Chain Pharmacy,EGP,9.82311931872303,-16.025028223762938
2023-12-01,Egypt,Canal,P0001,CardioSafe,Molecule A,Alpha Pharma,C09AA05,Cardiology,Tablet,20 mg,28,6204,9560.0,1264947.8,Independent Pharmacy,EGP,15.864706222272265,60.699293602814166
2023-12-01,Egypt,Cairo,P0002,GlucoMax,Molecule B,Beta Pharma,A10BA02,Diabetes,Tablet,500 mg,30,4694,8968.0,166824.59,Chain Pharmacy,EGP,3.0034501350671,-83.06308915048317
2023-12-01,Egypt,Giza,P0002,GlucoMax,Molecule B,Beta Pharma,A10BA02,Diabetes,Tablet,500 mg,30,7688,11820.0,686864.36,Independent Pharmacy,EGP,14.610847163538235,-16.10479551867655
2023-12-01,Egypt,Alexandria,P0002,GlucoMax,Molecule B,Beta Pharma,A10BA02,Diabetes,Tablet,500 mg,30,3718,5111.0,508302.32,Hospital,EGP,7.882512926331745,-40.351269220741756
2023-12-01,Egypt,Delta,P0002,GlucoMax,Molecule B,Beta Pharma,A10BA02,Diabetes,Tablet,500 mg,30,3516,6784.0,677496.25,Chain Pharmacy,EGP,12.002023862440778,-60.48242425237904
2023-12-01,Egypt,Upper Egypt,P0002,GlucoMax,Molecule B,Beta Pharma,A10BA02,Diabetes,Tablet,500 mg,30,6005,11264.0,673227.58,Independent Pharmacy,EGP,11.350178415488928,122.561583510383
2023-12-01,Egypt,Canal,P0002,GlucoMax,Molecule B,Beta Pharma,A10BA02,Diabetes,Tablet,500 mg,30,2243,4377.0,400215.45,Independent Pharmacy,EGP,5.019417038287663,171.39777273897664
2023-12-01,Egypt,Cairo,P0003,Respira,Molecule C,Gamma Pharma,R03AC02,Respiratory,Inhaler,100 mcg,1,8831,11705.0,673295.32,Chain Pharmacy,EGP,12.121767659036633,1202.6078262259166
2023-12-01,Egypt,Giza,P0003,Respira,Molecule C,Gamma Pharma,R03AC02,Respiratory,Inhaler,100 mcg,1,4980,6960.0,522442.7,Independent Pharmacy,EGP,11.113301091071689,-47.63596822292264
2023-12-01,Egypt,Alexandria,P0003,Respira,Molecule C,Gamma Pharma,R03AC02,Respiratory,Inhaler,100 mcg,1,4026,5361.0,488713.76,Hospital,EGP,7.578742765675731,93.89436803701466
2023-12-01,Egypt,Delta,P0003,Respira,Molecule C,Gamma Pharma,R03AC02,Respiratory,Inhaler,100 mcg,1,5376,9373.0,419754.53,Hospital,EGP,7.436061654108954,173.02242350104834
2023-12-01,Egypt,Upper Egypt,P0003,Respira,Molecule C,Gamma Pharma,R03AC02,Respiratory,Inhaler,100 mcg,1,3611,6527.0,355273.49,Hospital,EGP,5.989679593627792,-67.19659642755083
2023-12-01,Egypt,Canal,P0003,Respira,Molecule C,Gamma Pharma,R03AC02,Respiratory,Inhaler,100 mcg,1,2693,5286.0,420386.99,Independent Pharmacy,EGP,5.272404201987866,-59.11837486270949
2023-12-01,Egypt,Cairo,P0004,PainFree,Molecule D,Delta Pharma,N02BE01,Pain,Tablet,500 mg,20,2817,5738.0,153230.46,Independent Pharmacy,EGP,2.758706290142202,-56.00203211827657
2023-12-01,Egypt,Giza,P0004,PainFree,Molecule D,Delta Pharma,N02BE01,Pain,Tablet,500 mg,20,3181,4371.0,664700.69,Hospital,EGP,14.139385818603847,-16.177687078326574
2023-12-01,Egypt,Alexandria,P0004,PainFree,Molecule D,Delta Pharma,N02BE01,Pain,Tablet,500 mg,20,7797,14367.0,1415345.96,Independent Pharmacy,EGP,21.94851840324359,76.37579682746221
2023-12-01,Egypt,Delta,P0004,PainFree,Molecule D,Delta Pharma,N02BE01,Pain,Tablet,500 mg,20,8491,18449.0,1117081.78,Independent Pharmacy,EGP,19.789396885750758,785.4863635570957
2023-12-01,Egypt,Upper Egypt,P0004,PainFree,Molecule D,Delta Pharma,N02BE01,Pain,Tablet,500 mg,20,3648,5908.0,694825.87,Independent Pharmacy,EGP,11.714311514387624,59.39325230532948
2023-12-01,Egypt,Canal,P0004,PainFree,Molecule D,Delta Pharma,N02BE01,Pain,Tablet,500 mg,20,1076,1807.0,104445.74,Chain Pharmacy,EGP,1.3099362529171805,-90.96666640057103
2023-12-01,Egypt,Cairo,P0005,Infecto,Molecule E,Epsilon Pharma,J01CA04,Anti-infective,Capsule,500 mg,14,4692,8943.0,812705.89,Independent Pharmacy,EGP,14.631665602117335,27.449386321616885
2023-12-01,Egypt,Giza,P0005,Infecto,Molecule E,Epsilon Pharma,J01CA04,Anti-infective,Capsule,500 mg,14,2799,4930.0,207990.91,Hospital,EGP,4.424342816994081,-72.75375513874518
2023-12-01,Egypt,Alexandria,P0005,Infecto,Molecule E,Epsilon Pharma,J01CA04,Anti-infective,Capsule,500 mg,14,1096,2335.0,151321.01,Chain Pharmacy,EGP,2.3466149384299,1.1226666160566667
2023-12-01,Egypt,Delta,P0005,Infecto,Molecule E,Epsilon Pharma,J01CA04,Anti-infective,Capsule,500 mg,14,2071,3060.0,114603.39,Hospital,EGP,2.0302291289385095,-12.271747753063455
2023-12-01,Egypt,Upper Egypt,P0005,Infecto,Molecule E,Epsilon Pharma,J01CA04,Anti-infective,Capsule,500 mg,14,2485,4294.0,152875.11,Chain Pharmacy,EGP,2.577374762019547,-85.24352053950365
2023-12-01,Egypt,Canal,P0005,Infecto,Molecule E,Epsilon Pharma,J01CA04,Anti-infective,Capsule,500 mg,14,5148,10923.0,668940.32,Chain Pharmacy,EGP,8.389707193476916,150.79371482623017
2023-12-01,Egypt,Cairo,P0006,NeuroCalm,Molecule F,Zeta Pharma,N06AB10,CNS,Tablet,20 mg,28,1558,3167.0,114883.86,Hospital,EGP,2.0683278456373237,-68.08760746320448
2023-12-01,Egypt,Giza,P0006,NeuroCalm,Molecule F,Zeta Pharma,N06AB10,CNS,Tablet,20 mg,28,3705,7527.0,149625.47,Independent Pharmacy,EGP,3.1828043515645144,-86.8779900713287
2023-12-01,Egypt,Alexandria,P0006,NeuroCalm,Molecule F,Zeta Pharma,N06AB10,CNS,Tablet,20 mg,28,1272,2721.0,149639.09,Chain Pharmacy,EGP,2.320532515392649,-71.07138336155971
2023-12-01,Egypt,Delta,P0006,NeuroCalm,Molecule F,Zeta Pharma,N06AB10,CNS,Tablet,20 mg,28,8200,12093.0,1258372.43,Independent Pharmacy,EGP,22.292397829061912,-14.166450804839492
2023-12-01,Egypt,Upper Egypt,P0006,NeuroCalm,Molecule F,Zeta Pharma,N06AB10,CNS,Tablet,20 mg,28,5845,11234.0,1142862.74,Hospital,EGP,19.267921262843295,177.10377759632263
2023-12-01,Egypt,Canal,P0006,NeuroCalm,Molecule F,Zeta Pharma,N06AB10,CNS,Tablet,20 mg,28,7388,13036.0,315612.52,Independent Pharmacy,EGP,3.958345087339596,50.31878367779943
2023-12-01,Egypt,Cairo,P0007,ArthroRelief,Molecule G,Eta Pharma,M01AE01,Musculoskeletal,Tablet,400 mg,30,6689,9820.0,498000.19,Chain Pharmacy,EGP,8.965816957313915,-52.15454946987597
2023-12-01,Egypt,Giza,P0007,ArthroRelief,Molecule G,Eta Pharma,M01AE01,Musculoskeletal,Tablet,400 mg,30,5488,7694.0,588614.4,Hospital,EGP,12.520892824687774,40.70012159291014
2023-12-01,Egypt,Alexandria,P0007,ArthroRelief,Molecule G,Eta Pharma,M01AE01,Musculoskeletal,Tablet,400 mg,30,6023,12026.0,641921.98,Chain Pharmacy,EGP,9.954623667754394,50.75774013736074
2023-12-01,Egypt,Delta,P0007,ArthroRelief,Molecule G,Eta Pharma,M01AE01,Musculoskeletal,Tablet,400 mg,30,1671,2704.0,63051.37,Hospital,EGP,1.1169715659674613,-89.62426025298285
2023-12-01,Egypt,Upper Egypt,P0007,ArthroRelief,Molecule G,Eta Pharma,M01AE01,Musculoskeletal,Tablet,400 mg,30,4218,7554.0,721063.7,Independent Pharmacy,EGP,12.156664235194558,-51.37804136777846
2023-12-01,Egypt,Canal,P0007,ArthroRelief,Molecule G,Eta Pharma,M01AE01,Musculoskeletal,Tablet,400 mg,30,8845,17152.0,1162043.22,Chain Pharmacy,EGP,14.574098870232666,839.5501371635584
2023-12-01,Egypt,Cairo,P0008,Dermacare,Molecule H,Theta Pharma,D07AC01,Dermatology,Cream,0.05%,1,1899,3551.0,112140.43,Independent Pharmacy,EGP,2.0189361150534384,-41.052458222390975
2023-12-01,Egypt,Giza,P0008,Dermacare,Molecule H,Theta Pharma,D07AC01,Dermatology,Cream,0.05%,1,3949,7973.0,181039.03,Hospital,EGP,3.851027585657834,-36.53340397991397
2023-12-01,Egypt,Alexandria,P0008,Dermacare,Molecule H,Theta Pharma,D07AC01,Dermatology,Cream,0.05%,1,8481,17188.0,847503.02,Hospital,EGP,13.142677590484322,76.03528004464945
2023-12-01,Egypt,Delta,P0008,Dermacare,Molecule H,Theta Pharma,D07AC01,Dermatology,Cream,0.05%,1,4684,9581.0,307209.65,Hospital,EGP,5.44229957003021,-76.00449660983556
2023-12-01,Egypt,Upper Egypt,P0008,Dermacare,Molecule H,Theta Pharma,D07AC01,Dermatology,Cream,0.05%,1,3065,4826.0,647203.32,Independent Pharmacy,EGP,10.911426345748897,360.81374505225847
2023-12-01,Egypt,Canal,P0008,Dermacare,Molecule H,Theta Pharma,D07AC01,Dermatology,Cream,0.05%,1,6444,11594.0,1319393.79,Chain Pharmacy,EGP,16.54755624685887,-24.05660304323327
2023-12-01,Egypt,Cairo,P0009,LipiControl,Molecule I,Iota Pharma,C10AA01,Cardiovascular,Tablet,20 mg,30,7572,13581.0,994742.81,Hospital,EGP,17.908993075010866,62.68500677598785
2023-12-01,Egypt,Giza,P0009,LipiControl,Molecule I,Iota Pharma,C10AA01,Cardiovascular,Tablet,20 mg,30,5046,7114.0,630633.71,Chain Pharmacy,EGP,13.414719542276284,260.6183238640343
2023-12-01,Egypt,Alexandria,P0009,LipiControl,Molecule I,Iota Pharma,C10AA01,Cardiovascular,Tablet,20 mg,30,5962,10659.0,658608.74,Hospital,EGP,10.213394080997041,7.343678686201227
2023-12-01,Egypt,Delta,P0009,LipiControl,Molecule I,Iota Pharma,C10AA01,Cardiovascular,Tablet,20 mg,30,5649,10115.0,414510.34,Independent Pharmacy,EGP,7.343159452038944,-36.49412010738278
2023-12-01,Egypt,Upper Egypt,P0009,LipiControl,Molecule I,Iota Pharma,C10AA01,Cardiovascular,Tablet,20 mg,30,7519,10530.0,705897.48,Independent Pharmacy,EGP,11.900971646235924,185.14959136693702
2023-12-01,Egypt,Canal,P0009,LipiControl,Molecule I,Iota Pharma,C10AA01,Cardiovascular,Tablet,20 mg,30,7601,15278.0,1306929.09,Chain Pharmacy,EGP,16.391226631005352,117.9134417854172
2023-12-01,Egypt,Cairo,P0010,GastroEase,Molecule J,Kappa Pharma,A02BC02,Gastrointestinal,Capsule,40 mg,14,6689,9362.0,952147.0,Independent Pharmacy,EGP,17.142113376413718,297.1814150965788
2023-12-01,Egypt,Giza,P0010,GastroEase,Molecule J,Kappa Pharma,A02BC02,Gastrointestinal,Capsule,40 mg,14,4793,7851.0,930155.25,Chain Pharmacy,EGP,19.786084396798078,-39.13768250519466
2023-12-01,Egypt,Alexandria,P0010,GastroEase,Molecule J,Kappa Pharma,A02BC02,Gastrointestinal,Capsule,40 mg,14,8600,11504.0,1544758.22,Independent Pharmacy,EGP,23.955382767497927,634.9439673327412
2023-12-01,Egypt,Delta,P0010,GastroEase,Molecule J,Kappa Pharma,A02BC02,Gastrointestinal,Capsule,40 mg,14,6279,10944.0,1011773.02,Hospital,EGP,17.923824566429364,-14.079815763462333
2023-12-01,Egypt,Upper Egypt,P0010,GastroEase,Molecule J,Kappa Pharma,A02BC02,Gastrointestinal,Capsule,40 mg,14,5136,10412.0,255546.82,Independent Pharmacy,EGP,4.308352905730384,-46.491463025988864
2023-12-01,Egypt,Canal,P0010,GastroEase,Molecule J,Kappa Pharma,A02BC02,Gastrointestinal,Capsule,40 mg,14,4644,6934.0,1010430.33,Hospital,EGP,12.672602255621628,115.69833034778858
2024-01-01,Egypt,Cairo,P0001,CardioSafe,Molecule A,Alpha Pharma,C09AA05,Cardiology,Tablet,20 mg,28,3331,6929.0,375798.29,Chain Pharmacy,EGP,7.55350540756566,-65.08947414336608
2024-01-01,Egypt,Giza,P0001,CardioSafe,Molecule A,Alpha Pharma,C09AA05,Cardiology,Tablet,20 mg,28,2894,3814.0,422306.45,Hospital,EGP,9.198861957618753,203.83680378061322
2024-01-01,Egypt,Alexandria,P0001,CardioSafe,Molecule A,Alpha Pharma,C09AA05,Cardiology,Tablet,20 mg,28,5241,8324.0,426525.71,Independent Pharmacy,EGP,5.015345715326941,906.7513419788352
2024-01-01,Egypt,Delta,P0001,CardioSafe,Molecule A,Alpha Pharma,C09AA05,Cardiology,Tablet,20 mg,28,5746,10537.0,790777.26,Hospital,EGP,13.986930595632845,202.98293901825568
2024-01-01,Egypt,Upper Egypt,P0001,CardioSafe,Molecule A,Alpha Pharma,C09AA05,Cardiology,Tablet,20 mg,28,5914,8640.0,352568.54,Independent Pharmacy,EGP,4.228588391586509,-39.48891685073049
2024-01-01,Egypt,Canal,P0001,CardioSafe,Molecule A,Alpha Pharma,C09AA05,Cardiology,Tablet,20 mg,28,7767,13513.0,458044.69,Independent Pharmacy,EGP,8.21669016990791,-63.78943937449435
2024-01-01,Egypt,Cairo,P0002,GlucoMax,Molecule B,Beta Pharma,A10BA02,Diabetes,Tablet,500 mg,30,2384,3389.0,308703.08,Independent Pharmacy,EGP,6.204898867720166,85.04650903083292
2024-01-01,Egypt,Giza,P0002,GlucoMax,Molecule B,Beta Pharma,A10BA02,Diabetes,Tablet,500 mg,30,2264,4511.0,409523.82,Chain Pharmacy,EGP,8.920425175927836,-40.37777415034316
2024-01-01,Egypt,Alexandria,P0002,GlucoMax,Molecule B,Beta Pharma,A10BA02,Diabetes,Tablet,500 mg,30,8070,12109.0,1748807.37,Hospital,EGP,20.56352839799898,244.0486696971991
2024-01-01,Egypt,Delta,P0002,GlucoMax,Molecule B,Beta Pharma,A10BA02,Diabetes,Tablet,500 mg,30,2266,4442.0,336863.32,Hospital,EGP,5.958294598727406,-50.27820153986092
2024-01-01,Egypt,Upper Egypt,P0002,GlucoMax,Molecule B,Beta Pharma,A10BA02,Diabetes,Tablet,500 mg,30,1738,3263.0,359907.29,Hospital,EGP,4.316606888809078,-46.5400258854517
2024-01-01,Egypt,Canal,P0002,GlucoMax,Molecule B,Beta Pharma,A10BA02,Diabetes,Tablet,500 mg,30,1043,1558.0,188863.79,Hospital,EGP,3.3879559803314216,-52.80947049895251
2024-01-01,Egypt,Cairo,P0003,Respira,Molecule C,Gamma Pharma,R03AC02,Respiratory,Inhaler,100 mcg,1,2388,5045.0,485162.45,Independent Pharmacy,EGP,9.751713318394302,-27.9421027313839
2024-01-01,Egypt,Giza,P0003,Respira,Molecule C,Gamma Pharma,R03AC02,Respiratory,Inhaler,100 mcg,1,8460,15786.0,946893.35,Chain Pharmacy,EGP,20.6256409657896,81.24348373515411
2024-01-01,Egypt,Alexandria,P0003,Respira,Molecule C,Gamma Pharma,R03AC02,Respiratory,Inhaler,100 mcg,1,8751,16366.0,901014.44,Chain Pharmacy,EGP,10.59466945404464,84.36445088020439
2024-01-01,Egypt,Delta,P0003,Respira,Molecule C,Gamma Pharma,R03AC02,Respiratory,Inhaler,100 mcg,1,6415,10500.0,311377.59,Chain Pharmacy,EGP,5.507513886230644,-25.819123381467733
2024-01-01,Egypt,Upper Egypt,P0003,Respira,Molecule C,Gamma Pharma,R03AC02,Respiratory,Inhaler,100 mcg,1,5106,8400.0,1021901.32,Independent Pharmacy,EGP,12.256340452551239,187.63793211815494
2024-01-01,Egypt,Canal,P0003,Respira,Molecule C,Gamma Pharma,R03AC02,Respiratory,Inhaler,100 mcg,1,2381,3784.0,251175.72,Hospital,EGP,4.505746086574089,-40.25130987046007
2024-01-01,Egypt,Cairo,P0004,PainFree,Molecule D,Delta Pharma,N02BE01,Pain,Tablet,500 mg,20,8601,16345.0,397812.33,Hospital,EGP,7.9959852554179935,159.61700434756904
2024-01-01,Egypt,Giza,P0004,PainFree,Molecule D,Delta Pharma,N02BE01,Pain,Tablet,500 mg,20,2821,4731.0,609467.82,Independent Pharmacy,EGP,13.275691962059385,-8.309434732195031
2024-01-01,Egypt,Alexandria,P0004,PainFree,Molecule D,Delta Pharma,N02BE01,Pain,Tablet,500 mg,20,2734,4094.0,224649.08,Hospital,EGP,2.6415589363420535,-84.12762064195245
2024-01-01,Egypt,Delta,P0004,PainFree,Molecule D,Delta Pharma,N02BE01,Pain,Tablet,500 mg,20,5688,12436.0,239343.83,Independent Pharmacy,EGP,4.23341149023803,-78.57418908040914
2024-01-01,Egypt,Upper Egypt,P0004,PainFree,Molecule D,Delta Pharma,N02BE01,Pain,Tablet,500 mg,20,3792,6966.0,183029.92,Chain Pharmacy,EGP,2.1951992512576632,-73.65815984945984
2024-01-01,Egypt,Canal,P0004,PainFree,Molecule D,Delta Pharma,N02BE01,Pain,Tablet,500 mg,20,8733,11599.0,499710.09,Independent Pharmacy,EGP,8.964109996137708,378.439896160437
2024-01-01,Egypt,Cairo,P0005,Infecto,Molecule E,Epsilon Pharma,J01CA04,Anti-infective,Capsule,500 mg,14,7514,13698.0,1259844.45,Hospital,EGP,25.32273860470888,55.018496297596656
2024-01-01,Egypt,Giza,P0005,Infecto,Molecule E,Epsilon Pharma,J01CA04,Anti-infective,Capsule,500 mg,14,1560,2883.0,92258.43,Chain Pharmacy,EGP,2.0096130712581646,-55.643047092779206
2024-01-01,Egypt,Alexandria,P0005,Infecto,Molecule E,Epsilon Pharma,J01CA04,Anti-infective,Capsule,500 mg,14,4195,8622.0,667079.54,Hospital,EGP,7.8439222637277055,340.8373562930884
2024-01-01,Egypt,Delta,P0005,Infecto,Molecule E,Epsilon Pharma,J01CA04,Anti-infective,Capsule,500 mg,14,1317,2602.0,69656.65,Chain Pharmacy,EGP,1.2320570890901548,-39.219380857756484
2024-01-01,Egypt,Upper Egypt,P0005,Infecto,Molecule E,Epsilon Pharma,J01CA04,Anti-infective,Capsule,500 mg,14,2707,4283.0,384827.64,Independent Pharmacy,EGP,4.615493178335288,151.72681151300566
2024-01-01,Egypt,Canal,P0005,Infecto,Molecule E,Epsilon Pharma,J01CA04,Anti-infective,Capsule,500 mg,14,3683,5889.0,703843.79,Chain Pharmacy,EGP,12.625987107161373,5.217725551361596
2024-01-01,Egypt,Cairo,P0006,NeuroCalm,Molecule F,Zeta Pharma,N06AB10,CNS,Tablet,20 mg,28,6266,12324.0,416497.94,Chain Pharmacy,EGP,8.371564016509915,262.5382538504538
2024-01-01,Egypt,Giza,P0006,NeuroCalm,Molecule F,Zeta Pharma,N06AB10,CNS,Tablet,20 mg,28,6073,10880.0,500635.54,Independent Pharmacy,EGP,10.905060113426924,234.59245942552425
2024-01-01,Egypt,Alexandria,P0006,NeuroCalm,Molecule F,Zeta Pharma,N06AB10,CNS,Tablet,20 mg,28,8061,16462.0,937153.98,Chain Pharmacy,EGP,11.019619891599476,526.27618224623
2024-01-01,Egypt,Delta,P0006,NeuroCalm,Molecule F,Zeta Pharma,N06AB10,CNS,Tablet,20 mg,28,2252,3477.0,442441.09,Independent Pharmacy,EGP,7.825709123813381,-64.84021109712327
2024-01-01,Egypt,Upper Egypt,P0006,NeuroCalm,Molecule F,Zeta Pharma,N06AB10,CNS,Tablet,20 mg,28,7260,14068.0,991584.66,Independent Pharmacy,EGP,11.892732637322819,-13.236767172932762
2024-01-01,Egypt,Canal,P0006,NeuroCalm,Molecule F,Zeta Pharma,N06AB10,CNS,Tablet,20 mg,28,2768,5646.0,564354.5,Hospital,EGP,10.123741577472046,78.81245648936866
2024-01-01,Egypt,Cairo,P0007,ArthroRelief,Molecule G,Eta Pharma,M01AE01,Musculoskeletal,Tablet,400 mg,30,7006,11441.0,233289.78,Independent Pharmacy,EGP,4.689099609154164,-53.15468052331467
2024-01-01,Egypt,Giza,P0007,ArthroRelief,Molecule G,Eta Pharma,M01AE01,Musculoskeletal,Tablet,400 mg,30,7523,13447.0,695436.12,Hospital,EGP,15.148290697956401,18.147996379293474
2024-01-01,Egypt,Alexandria,P0007,ArthroRelief,Molecule G,Eta Pharma,M01AE01,Musculoskeletal,Tablet,400 mg,30,8840,15199.0,932317.45,Independent Pharmacy,EGP,10.962749064252279,45.23843692032481
2024-01-01,Egypt,Delta,P0007,ArthroRelief,Molecule G,Eta Pharma,M01AE01,Musculoskeletal,Tablet,400 mg,30,8568,18282.0,1730787.19,Independent Pharmacy,EGP,30.613424951471668,2645.0429546574483
2024-01-01,Egypt,Upper Egypt,P0007,ArthroRelief,Molecule G,Eta Pharma,M01AE01,Musculoskeletal,Tablet,400 mg,30,4929,9328.0,1081978.45,Chain Pharmacy,EGP,12.976885327365748,50.053102104571344
2024-01-01,Egypt,Canal,P0007,ArthroRelief,Molecule G,Eta Pharma,M01AE01,Musculoskeletal,Tablet,400 mg,30,7597,10923.0,815695.95,Chain Pharmacy,EGP,14.632460631731577,-29.805024807941315
2024-01-01,Egypt,Cairo,P0008,Dermacare,Molecule H,Theta Pharma,D07AC01,Dermatology,Cream,0.05%,1,3106,4975.0,264204.65,Chain Pharmacy,EGP,5.310485187356741,135.60160238372552
2024-01-01,Egypt,Giza,P0008,Dermacare,Molecule H,Theta Pharma,D07AC01,Dermatology,Cream,0.05%,1,8013,16451.0,323150.71,Independent Pharmacy,EGP,7.039008693323273,78.49781342730351
2024-01-01,Egypt,Alexandria,P0008,Dermacare,Molecule H,Theta Pharma,D07AC01,Dermatology,Cream,0.05%,1,7438,13215.0,1389651.29,Chain Pharmacy,EGP,16.340355293236737,63.97006939279106
2024-01-01,Egypt,Delta,P0008,Dermacare,Molecule H,Theta Pharma,D07AC01,Dermatology,Cream,0.05%,1,3056,4609.0,459902.78,Chain Pharmacy,EGP,8.134564042216644,49.7032336061058
2024-01-01,Egypt,Upper Egypt,P0008,Dermacare,Molecule H,Theta Pharma,D07AC01,Dermatology,Cream,0.05%,1,8919,11722.0,1832150.14,Hospital,EGP,21.97419206389656,183.08725919391145
2024-01-01,Egypt,Canal,P0008,Dermacare,Molecule H,Theta Pharma,D07AC01,Dermatology,Cream,0.05%,1,7190,15798.0,623603.34,Chain Pharmacy,EGP,11.186584072614705,-52.73561655917754
2024-01-01,Egypt,Cairo,P0009,LipiControl,Molecule I,Iota Pharma,C10AA01,Cardiovascular,Tablet,20 mg,30,4769,10452.0,837595.7,Hospital,EGP,16.835583922704238,-15.797762840829188
2024-01-01,Egypt,Giza,P0009,LipiControl,Molecule I,Iota Pharma,C10AA01,Cardiovascular,Tablet,20 mg,30,2248,4538.0,94247.61,Chain Pharmacy,EGP,2.0529422513567783,-85.05509481882913
2024-01-01,Egypt,Alexandria,P0009,LipiControl,Molecule I,Iota Pharma,C10AA01,Cardiovascular,Tablet,20 mg,30,2406,5054.0,453000.62,Independent Pharmacy,EGP,5.3266536231953,-31.21855321871374
2024-01-01,Egypt,Delta,P0009,LipiControl,Molecule I,Iota Pharma,C10AA01,Cardiovascular,Tablet,20 mg,30,3710,5038.0,349959.63,Independent Pharmacy,EGP,6.18993653925171,-15.572762310344302
2024-01-01,Egypt,Upper Egypt,P0009,LipiControl,Molecule I,Iota Pharma,C10AA01,Cardiovascular,Tablet,20 mg,30,7980,16807.0,1210269.17,Independent Pharmacy,EGP,14.515561039442257,71.45112488572703
2024-01-01,Egypt,Canal,P0009,LipiControl,Molecule I,Iota Pharma,C10AA01,Cardiovascular,Tablet,20 mg,30,4596,7405.0,263748.48,Independent Pharmacy,EGP,4.7312840651949335,-79.81922033734821
2024-01-01,Egypt,Cairo,P0010,GastroEase,Molecule J,Kappa Pharma,A02BC02,Gastrointestinal,Capsule,40 mg,14,3042,4797.0,396242.2,Hospital,EGP,7.964425810467935,-58.38434611462306
2024-01-01,Egypt,Giza,P0010,GastroEase,Molecule J,Kappa Pharma,A02BC02,Gastrointestinal,Capsule,40 mg,14,6612,9532.0,496935.54,Hospital,EGP,10.82446511128289,-46.57498949772094
2024-01-01,Egypt,Alexandria,P0010,GastroEase,Molecule J,Kappa Pharma,A02BC02,Gastrointestinal,Capsule,40 mg,14,5509,12091.0,824213.46,Chain Pharmacy,EGP,9.691597360275873,-46.644500781488
2024-01-01,Egypt,Delta,P0010,GastroEase,Molecule J,Kappa Pharma,A02BC02,Gastrointestinal,Capsule,40 mg,14,6042,11154.0,922577.54,Hospital,EGP,16.318157683327524,-8.815759882587104
2024-01-01,Egypt,Upper Egypt,P0010,GastroEase,Molecule J,Kappa Pharma,A02BC02,Gastrointestinal,Capsule,40 mg,14,8184,13064.0,919518.95,Independent Pharmacy,EGP,11.028400769432846,259.82406276861514
2024-01-01,Egypt,Canal,P0010,GastroEase,Molecule J,Kappa Pharma,A02BC02,Gastrointestinal,Capsule,40 mg,14,7328,10605.0,1205524.11,Independent Pharmacy,EGP,21.62544031287424,19.307989299964913
2024-02-01,Egypt,Cairo,P0001,CardioSafe,Molecule A,Alpha Pharma,C09AA05,Cardiology,Tablet,20 mg,28,1888,2717.0,311746.77,Hospital,EGP,6.587525216985557,-17.04412226037536
2024-02-01,Egypt,Giza,P0001,CardioSafe,Molecule A,Alpha Pharma,C09AA05,Cardiology,Tablet,20 mg,28,8532,13058.0,1264032.74,Independent Pharmacy,EGP,16.493795205398804,199.3164655666519
2024-02-01,Egypt,Alexandria,P0001,CardioSafe,Molecule A,Alpha Pharma,C09AA05,Cardiology,Tablet,20 mg,28,4920,7688.0,722386.46,Hospital,EGP,10.128944312570878,69.36527929348033
2024-02-01,Egypt,Delta,P0001,CardioSafe,Molecule A,Alpha Pharma,C09AA05,Cardiology,Tablet,20 mg,28,6246,9483.0,1024418.81,Chain Pharmacy,EGP,12.570982672618733,29.545810409368634
2024-02-01,Egypt,Upper Egypt,P0001,CardioSafe,Molecule A,Alpha Pharma,C09AA05,Cardiology,Tablet,20 mg,28,5510,7746.0,222557.68,Hospital,EGP,3.7193907607181136,-36.875343443859165
2024-02-01,Egypt,Canal,P0001,CardioSafe,Molecule A,Alpha Pharma,C09AA05,Cardiology,Tablet,20 mg,28,2223,4398.0,72580.5,Chain Pharmacy,EGP,1.4315394673718171,-84.15427542670564
