Month,HCP_ID,Product_ID,Brand,Specialty,Territory,Channel,Touches,Promotional_Spend,Engagement_Rate
2023-09-01,HCP0002,P0006,NeuroCalm,Internal Medicine,Cairo West,Sample,12,3504.72,0.436
2023-09-01,HCP0001,P0007,ArthroRelief,Cardiology,Cairo East,Event,6,1617.98,0.405
2023-09-01,HCP0005,P0004,PainFree,Pulmonology,Delta,Email,6,1878.02,0.333
2023-09-01,HCP0008,P0003,Respira,GP,Giza,Email,3,987.43,0.349
2023-09-01,HCP0002,P0008,Dermacare,Internal Medicine,Cairo West,Sample,6,1039.91,0.358
2023-09-01,HCP0005,P0005,Infecto,Pulmonology,Delta,Digital,10,743.13,0.053
2023-09-01,HCP0009,P0002,GlucoMax,Cardiology,Alexandria,Sample,4,609.46,0.149
2023-09-01,HCP0008,P0002,GlucoMax,GP,Giza,Event,14,3750.76,0.305
2023-09-01,HCP0007,P0009,LipiControl,Dermatology,Cairo East,Email,7,2388.79,0.095
2023-09-01,HCP0005,P0003,Respira,Pulmonology,Delta,Email,4,251.87,0.269
2023-09-01,HCP0003,P0006,NeuroCalm,Endocrinology,Giza,Email,13,4199.6,0.4
2023-09-01,HCP0004,P0005,Infecto,Pediatrics,Alexandria,Digital,2,422.71,0.245
2023-09-01,HCP0010,P0006,NeuroCalm,Orthopedics,Cairo West,Sample,2,73.17,0.39
2023-09-01,HCP0003,P0001,CardioSafe,Endocrinology,Giza,Sample,2,544.9,0.343
2023-09-01,HCP0001,P0004,PainFree,Cardiology,Cairo East,Digital,2,444.74,0.349
2023-09-01,HCP0007,P0005,Infecto,Dermatology,Cairo East,Sample,6,1519.47,0.128
2023-09-01,HCP0001,P0003,Respira,Cardiology,Cairo East,Email,6,280.85,0.209
2023-09-01,HCP0005,P0010,GastroEase,Pulmonology,Delta,Email,8,679.44,0.113
2023-09-01,HCP0006,P0006,NeuroCalm,Neurology,Upper Egypt,Field Call,10,1131.53,0.189
2023-09-01,HCP0009,P0004,PainFree,Cardiology,Alexandria,Digital,7,273.55,0.172
2023-09-01,HCP0010,P0004,PainFree,Orthopedics,Cairo West,Email,0,0.0,0.4
2023-09-01,HCP0003,P0001,CardioSafe,Endocrinology,Giza,Digital,8,2275.7,0.337
2023-09-01,HCP0004,P0004,PainFree,Pediatrics,Alexandria,Email,12,264.34,0.219
2023-09-01,HCP0006,P0003,Respira,Neurology,Upper Egypt,Email,4,1190.42,0.271
2023-09-01,HCP0005,P0010,GastroEase,Pulmonology,Delta,Email,10,3005.02,0.071
2023-09-01,HCP0008,P0005,Infecto,GP,Giza,Event,14,1506.09,0.396
2023-09-01,HCP0010,P0008,Dermacare,Orthopedics,Cairo West,Email,4,650.66,0.123
2023-09-01,HCP0010,P0001,CardioSafe,Orthopedics,Cairo West,Event,5,1486.09,0.217
2023-09-01,HCP0003,P0006,NeuroCalm,Endocrinology,Giza,Field Call,1,115.21,0.142
2023-09-01,HCP0007,P0007,ArthroRelief,Dermatology,Cairo East,Digital,3,299.55,0.137
2023-09-01,HCP0003,P0002,GlucoMax,Endocrinology,Giza,Field Call,8,170.66,0.166
2023-09-01,HCP0002,P0010,GastroEase,Internal Medicine,Cairo West,Digital,9,1175.72,0.224
2023-09-01,HCP0001,P0004,PainFree,Cardiology,Cairo East,Email,3,233.71,0.167
2023-09-01,HCP0010,P0010,GastroEase,Orthopedics,Cairo West,Event,0,0.0,0.116
2023-09-01,HCP0006,P0003,Respira,Neurology,Upper Egypt,Digital,11,1801.39,0.18
2023-09-01,HCP0007,P0006,NeuroCalm,Dermatology,Cairo East,Sample,13,4516.81,0.405
2023-09-01,HCP0006,P0002,GlucoMax,Neurology,Upper Egypt,Digital,14,3875.83,0.291
2023-09-01,HCP0004,P0004,PainFree,Pediatrics,Alexandria,Event,11,3554.8,0.19
2023-09-01,HCP0004,P0010,GastroEase,Pediatrics,Alexandria,Sample,4,764.96,0.186
2023-09-01,HCP0007,P0003,Respira,Dermatology,Cairo East,Event,0,0.0,0.38
2023-09-01,HCP0010,P0001,CardioSafe,Orthopedics,Cairo West,Field Call,3,219.3,0.404
2023-09-01,HCP0002,P0007,ArthroRelief,Internal Medicine,Cairo West,Field Call,9,583.57,0.349
2023-09-01,HCP0002,P0004,PainFree,Internal Medicine,Cairo West,Sample,14,3541.8,0.231
2023-09-01,HCP0009,P0008,Dermacare,Cardiology,Alexandria,Field Call,10,1257.69,0.176
2023-09-01,HCP0001,P0001,CardioSafe,Cardiology,Cairo East,Field Call,3,461.71,0.068
2023-09-01,HCP0005,P0003,Respira,Pulmonology,Delta,Digital,2,347.57,0.249
2023-09-01,HCP0003,P0002,GlucoMax,Endocrinology,Giza,Email,11,1882.21,0.057
2023-09-01,HCP0007,P0002,GlucoMax,Dermatology,Cairo East,Digital,0,0.0,0.387
2023-09-01,HCP0006,P0003,Respira,Neurology,Upper Egypt,Field Call,12,3792.97,0.442
2023-09-01,HCP0004,P0001,CardioSafe,Pediatrics,Alexandria,Field Call,4,1139.21,0.421
2023-09-01,HCP0005,P0005,Infecto,Pulmonology,Delta,Email,9,1074.55,0.377
2023-09-01,HCP0006,P0005,Infecto,Neurology,Upper Egypt,Field Call,0,0.0,0.397
2023-09-01,HCP0002,P0008,Dermacare,Internal Medicine,Cairo West,Digital,3,518.06,0.231
2023-09-01,HCP0009,P0004,PainFree,Cardiology,Alexandria,Digital,1,191.24,0.179
2023-09-01,HCP0005,P0010,GastroEase,Pulmonology,Delta,Sample,2,249.38,0.092
2023-09-01,HCP0007,P0007,ArthroRelief,Dermatology,Cairo East,Sample,3,833.0,0.443
2023-09-01,HCP0007,P0005,Infecto,Dermatology,Cairo East,Digital,12,3208.32,0.347
2023-09-01,HCP0006,P0002,GlucoMax,Neurology,Upper Egypt,Email,8,411.49,0.271
2023-09-01,HCP0001,P0009,LipiControl,Cardiology,Cairo East,Event,13,1282.83,0.338
2023-09-01,HCP0006,P0006,NeuroCalm,Neurology,Upper Egypt,Email,10,1598.07,0.223
2023-09-01,HCP0002,P0010,GastroEase,Internal Medicine,Cairo West,Event,4,1272.37,0.376
2023-09-01,HCP0002,P0003,Respira,Internal Medicine,Cairo West,Field Call,10,1261.37,0.295
2023-09-01,HCP0010,P0009,LipiControl,Orthopedics,Cairo West,Email,10,2086.37,0.082
2023-09-01,HCP0006,P0010,GastroEase,Neurology,Upper Egypt,Sample,2,194.2,0.334
2023-09-01,HCP0002,P0005,Infecto,Internal Medicine,Cairo West,Sample,14,2175.47,0.205
2023-09-01,HCP0004,P0010,GastroEase,Pediatrics,Alexandria,Email,13,729.73,0.388
2023-09-01,HCP0002,P0005,Infecto,Internal Medicine,Cairo West,Email,10,732.34,0.208
2023-09-01,HCP0006,P0009,LipiControl,Neurology,Upper Egypt,Email,8,269.44,0.179
2023-09-01,HCP0001,P0001,CardioSafe,Cardiology,Cairo East,Event,3,558.32,0.259
2023-09-01,HCP0009,P0010,GastroEase,Cardiology,Alexandria,Field Call,5,479.64,0.418
2023-09-01,HCP0002,P0002,GlucoMax,Internal Medicine,Cairo West,Field Call,9,2336.03,0.316
2023-09-01,HCP0006,P0007,ArthroRelief,Neurology,Upper Egypt,Event,7,1571.64,0.419
2023-09-01,HCP0003,P0007,ArthroRelief,Endocrinology,Giza,Field Call,9,2718.09,0.377
2023-09-01,HCP0008,P0010,GastroEase,GP,Giza,Field Call,6,2069.62,0.085
2023-09-01,HCP0006,P0004,PainFree,Neurology,Upper Egypt,Digital,13,1589.22,0.119
2023-09-01,HCP0005,P0004,PainFree,Pulmonology,Delta,Sample,6,216.06,0.105
2023-09-01,HCP0002,P0005,Infecto,Internal Medicine,Cairo West,Digital,8,579.47,0.105
2023-09-01,HCP0002,P0003,Respira,Internal Medicine,Cairo West,Digital,4,1075.43,0.398
2023-09-01,HCP0009,P0004,PainFree,Cardiology,Alexandria,Digital,4,660.31,0.436
2023-09-01,HCP0006,P0005,Infecto,Neurology,Upper Egypt,Digital,2,253.93,0.086
2023-09-01,HCP0010,P0008,Dermacare,Orthopedics,Cairo West,Field Call,8,2291.55,0.417
2023-09-01,HCP0003,P0002,GlucoMax,Endocrinology,Giza,Digital,6,891.69,0.097
2023-09-01,HCP0010,P0007,ArthroRelief,Orthopedics,Cairo West,Event,6,1844.54,0.105
2023-09-01,HCP0007,P0007,ArthroRelief,Dermatology,Cairo East,Sample,13,3556.21,0.17
2023-09-01,HCP0003,P0006,NeuroCalm,Endocrinology,Giza,Event,4,528.15,0.442
2023-09-01,HCP0005,P0007,ArthroRelief,Pulmonology,Delta,Sample,5,1043.83,0.4
2023-09-01,HCP0008,P0003,Respira,GP,Giza,Email,2,157.1,0.407
2023-09-01,HCP0001,P0008,Dermacare,Cardiology,Cairo East,Sample,4,1274.4,0.248
2023-09-01,HCP0003,P0002,GlucoMax,Endocrinology,Giza,Email,13,1010.72,0.257
2023-09-01,HCP0008,P0006,NeuroCalm,GP,Giza,Digital,13,4063.37,0.381
2023-09-01,HCP0010,P0002,GlucoMax,Orthopedics,Cairo West,Sample,3,399.35,0.269
2023-09-01,HCP0009,P0001,CardioSafe,Cardiology,Alexandria,Sample,2,586.67,0.183
2023-09-01,HCP0005,P0002,GlucoMax,Pulmonology,Delta,Email,9,2057.45,0.218
2023-09-01,HCP0010,P0005,Infecto,Orthopedics,Cairo West,Field Call,6,1762.99,0.346
2023-09-01,HCP0009,P0009,LipiControl,Cardiology,Alexandria,Field Call,1,309.03,0.342
2023-09-01,HCP0003,P0008,Dermacare,Endocrinology,Giza,Field Call,8,2321.11,0.445
2023-09-01,HCP0008,P0006,NeuroCalm,GP,Giza,Digital,4,674.07,0.398
2023-09-01,HCP0004,P0010,GastroEase,Pediatrics,Alexandria,Sample,3,707.61,0.216
2023-09-01,HCP0001,P0003,Respira,Cardiology,Cairo East,Field Call,3,103.36,0.218
2023-09-01,HCP0002,P0006,NeuroCalm,Internal Medicine,Cairo West,Event,4,1243.66,0.327
2023-09-01,HCP0009,P0007,ArthroRelief,Cardiology,Alexandria,Field Call,5,952.83,0.276
2023-09-01,HCP0005,P0008,Dermacare,Pulmonology,Delta,Email,9,931.78,0.374
2023-09-01,HCP0009,P0005,Infecto,Cardiology,Alexandria,Event,12,570.15,0.074
2023-09-01,HCP0002,P0008,Dermacare,Internal Medicine,Cairo West,Event,7,301.14,0.174
2023-09-01,HCP0009,P0009,LipiControl,Cardiology,Alexandria,Email,5,1225.95,0.346
2023-09-01,HCP0001,P0009,LipiControl,Cardiology,Cairo East,Email,9,1008.83,0.299
2023-09-01,HCP0010,P0004,PainFree,Orthopedics,Cairo West,Email,10,2574.65,0.233
2023-09-01,HCP0010,P0001,CardioSafe,Orthopedics,Cairo West,Field Call,6,300.02,0.14
2023-09-01,HCP0001,P0010,GastroEase,Cardiology,Cairo East,Sample,1,269.46,0.204
2023-09-01,HCP0001,P0008,Dermacare,Cardiology,Cairo East,Email,5,388.4,0.276
2023-09-01,HCP0004,P0007,ArthroRelief,Pediatrics,Alexandria,Event,4,424.74,0.267
2023-09-01,HCP0004,P0008,Dermacare,Pediatrics,Alexandria,Field Call,11,1331.79,0.343
2023-09-01,HCP0003,P0009,LipiControl,Endocrinology,Giza,Digital,8,809.84,0.165
2023-09-01,HCP0010,P0008,Dermacare,Orthopedics,Cairo West,Field Call,6,1354.57,0.083
2023-09-01,HCP0010,P0003,Respira,Orthopedics,Cairo West,Digital,10,266.3,0.413
2023-09-01,HCP0004,P0005,Infecto,Pediatrics,Alexandria,Sample,3,220.45,0.205
2023-09-01,HCP0008,P0002,GlucoMax,GP,Giza,Event,10,1795.89,0.153
2023-09-01,HCP0003,P0010,GastroEase,Endocrinology,Giza,Digital,1,302.55,0.377
2023-09-01,HCP0004,P0005,Infecto,Pediatrics,Alexandria,Sample,9,2403.59,0.115
2023-09-01,HCP0005,P0004,PainFree,Pulmonology,Delta,Event,7,1881.92,0.31
2023-09-01,HCP0007,P0005,Infecto,Dermatology,Cairo East,Digital,14,2536.1,0.308
2023-09-01,HCP0004,P0009,LipiControl,Pediatrics,Alexandria,Field Call,0,0.0,0.068
2023-09-01,HCP0002,P0002,GlucoMax,Internal Medicine,Cairo West,Digital,10,1497.34,0.381
2023-09-01,HCP0006,P0010,GastroEase,Neurology,Upper Egypt,Field Call,4,643.4,0.161
2023-09-01,HCP0009,P0010,GastroEase,Cardiology,Alexandria,Event,13,2196.22,0.405
2023-09-01,HCP0007,P0010,GastroEase,Dermatology,Cairo East,Digital,13,3040.61,0.093
2023-09-01,HCP0008,P0008,Dermacare,GP,Giza,Field Call,3,75.27,0.226
2023-09-01,HCP0007,P0006,NeuroCalm,Dermatology,Cairo East,Digital,12,824.45,0.226
2023-09-01,HCP0006,P0008,Dermacare,Neurology,Upper Egypt,Sample,4,588.61,0.052
2023-09-01,HCP0006,P0002,GlucoMax,Neurology,Upper Egypt,Sample,14,3856.82,0.236
2023-09-01,HCP0004,P0004,PainFree,Pediatrics,Alexandria,Field Call,1,314.39,0.112
2023-09-01,HCP0007,P0009,LipiControl,Dermatology,Cairo East,Field Call,7,682.34,0.066
2023-09-01,HCP0004,P0005,Infecto,Pediatrics,Alexandria,Digital,12,485.19,0.205
2023-09-01,HCP0009,P0008,Dermacare,Cardiology,Alexandria,Event,1,229.35,0.171
2023-09-01,HCP0003,P0007,ArthroRelief,Endocrinology,Giza,Sample,10,759.42,0.23
2023-09-01,HCP0004,P0005,Infecto,Pediatrics,Alexandria,Digital,1,66.8,0.261
2023-09-01,HCP0005,P0003,Respira,Pulmonology,Delta,Event,1,168.98,0.301
2023-09-01,HCP0006,P0010,GastroEase,Neurology,Upper Egypt,Sample,10,1232.51,0.222
2023-09-01,HCP0006,P0003,Respira,Neurology,Upper Egypt,Sample,11,3725.44,0.384
2023-09-01,HCP0004,P0006,NeuroCalm,Pediatrics,Alexandria,Digital,12,1323.07,0.325
2023-09-01,HCP0005,P0008,Dermacare,Pulmonology,Delta,Email,13,500.55,0.386
2023-09-01,HCP0003,P0003,Respira,Endocrinology,Giza,Event,7,541.73,0.323
2023-09-01,HCP0001,P0009,LipiControl,Cardiology,Cairo East,Email,3,335.71,0.416
2023-09-01,HCP0010,P0002,GlucoMax,Orthopedics,Cairo West,Digital,1,340.74,0.097
2023-09-01,HCP0004,P0001,CardioSafe,Pediatrics,Alexandria,Sample,1,29.52,0.201
2023-09-01,HCP0002,P0003,Respira,Internal Medicine,Cairo West,Field Call,12,686.17,0.444
2023-09-01,HCP0008,P0005,Infecto,GP,Giza,Field Call,10,632.76,0.345
2023-09-01,HCP0006,P0008,Dermacare,Neurology,Upper Egypt,Email,1,38.38,0.352
2023-09-01,HCP0009,P0008,Dermacare,Cardiology,Alexandria,Field Call,8,1850.68,0.233
2023-09-01,HCP0008,P0003,Respira,GP,Giza,Email,11,3562.58,0.245
2023-09-01,HCP0004,P0007,ArthroRelief,Pediatrics,Alexandria,Event,6,796.61,0.143
2023-09-01,HCP0001,P0001,CardioSafe,Cardiology,Cairo East,Digital,13,2346.82,0.095
2023-09-01,HCP0001,P0006,NeuroCalm,Cardiology,Cairo East,Email,4,1023.0,0.415
2023-09-01,HCP0005,P0006,NeuroCalm,Pulmonology,Delta,Event,8,2092.05,0.417
2023-09-01,HCP0006,P0009,LipiControl,Neurology,Upper Egypt,Field Call,8,971.3,0.36
2023-09-01,HCP0003,P0010,GastroEase,Endocrinology,Giza,Digital,14,4452.87,0.221
2023-09-01,HCP0009,P0010,GastroEase,Cardiology,Alexandria,Event,1,63.56,0.087
2023-09-01,HCP0006,P0009,LipiControl,Neurology,Upper Egypt,Event,7,2434.73,0.442
2023-09-01,HCP0005,P0002,GlucoMax,Pulmonology,Delta,Field Call,3,585.72,0.098
2023-09-01,HCP0001,P0007,ArthroRelief,Cardiology,Cairo East,Event,9,2566.94,0.175
2023-09-01,HCP0009,P0005,Infecto,Cardiology,Alexandria,Sample,5,470.2,0.169
2023-09-01,HCP0001,P0005,Infecto,Cardiology,Cairo East,Event,12,2216.48,0.221
2023-09-01,HCP0006,P0003,Respira,Neurology,Upper Egypt,Sample,2,232.81,0.165
2023-09-01,HCP0004,P0008,Dermacare,Pediatrics,Alexandria,Event,13,1448.13,0.288
2023-09-01,HCP0009,P0006,NeuroCalm,Cardiology,Alexandria,Email,2,410.05,0.317
2023-09-01,HCP0007,P0001,CardioSafe,Dermatology,Cairo East,Sample,9,2174.09,0.376
2023-09-01,HCP0004,P0003,Respira,Pediatrics,Alexandria,Sample,12,3255.95,0.146
2023-09-01,HCP0004,P0007,ArthroRelief,Pediatrics,Alexandria,Digital,13,1005.49,0.35
2023-09-01,HCP0001,P0005,Infecto,Cardiology,Cairo East,Event,8,1146.95,0.267
2023-09-01,HCP0002,P0005,Infecto,Internal Medicine,Cairo West,Email,12,841.6,0.416
2023-09-01,HCP0003,P0004,PainFree,Endocrinology,Giza,Sample,4,1112.77,0.386
2023-09-01,HCP0006,P0002,GlucoMax,Neurology,Upper Egypt,Event,10,3305.7,0.302
2023-09-01,HCP0007,P0008,Dermacare,Dermatology,Cairo East,Sample,2,147.57,0.294
2023-09-01,HCP0010,P0002,GlucoMax,Orthopedics,Cairo West,Field Call,8,1281.73,0.196
2023-09-01,HCP0007,P0008,Dermacare,Dermatology,Cairo East,Email,10,1329.61,0.243
2023-09-01,HCP0010,P0008,Dermacare,Orthopedics,Cairo West,Sample,13,2172.34,0.073
2023-09-01,HCP0009,P0003,Respira,Cardiology,Alexandria,Digital,6,928.77,0.059
2023-09-01,HCP0008,P0005,Infecto,GP,Giza,Email,12,3351.8,0.356
2023-09-01,HCP0003,P0006,NeuroCalm,Endocrinology,Giza,Email,11,1715.49,0.246
2023-09-01,HCP0005,P0007,ArthroRelief,Pulmonology,Delta,Digital,13,995.5,0.069
2023-09-01,HCP0008,P0006,NeuroCalm,GP,Giza,Event,8,2322.26,0.373
2023-09-01,HCP0005,P0001,CardioSafe,Pulmonology,Delta,Email,12,1638.9,0.165
2023-09-01,HCP0007,P0006,NeuroCalm,Dermatology,Cairo East,Email,14,319.21,0.089
2023-09-01,HCP0009,P0006,NeuroCalm,Cardiology,Alexandria,Digital,3,705.1,0.375
2023-09-01,HCP0005,P0005,Infecto,Pulmonology,Delta,Field Call,4,708.92,0.184
2023-09-01,HCP0005,P0007,ArthroRelief,Pulmonology,Delta,Email,11,2338.65,0.297
2023-09-01,HCP0004,P0007,ArthroRelief,Pediatrics,Alexandria,Field Call,13,274.4,0.365
2023-09-01,HCP0003,P0010,GastroEase,Endocrinology,Giza,Field Call,2,592.47,0.441
2023-09-01,HCP0007,P0001,CardioSafe,Dermatology,Cairo East,Email,6,549.08,0.35
2023-09-01,HCP0008,P0003,Respira,GP,Giza,Event,10,3410.25,0.086
2023-09-01,HCP0003,P0008,Dermacare,Endocrinology,Giza,Digital,13,3376.18,0.119
2023-09-01,HCP0009,P0004,PainFree,Cardiology,Alexandria,Sample,4,454.81,0.056
2023-09-01,HCP0006,P0004,PainFree,Neurology,Upper Egypt,Email,7,317.57,0.383
2023-09-01,HCP0003,P0009,LipiControl,Endocrinology,Giza,Digital,0,0.0,0.317
2023-09-01,HCP0002,P0002,GlucoMax,Internal Medicine,Cairo West,Email,9,2659.17,0.422
2023-09-01,HCP0009,P0010,GastroEase,Cardiology,Alexandria,Sample,5,627.93,0.102
2023-09-01,HCP0006,P0001,CardioSafe,Neurology,Upper Egypt,Event,11,813.17,0.156
2023-09-01,HCP0002,P0001,CardioSafe,Internal Medicine,Cairo West,Sample,3,899.91,0.337
2023-09-01,HCP0003,P0003,Respira,Endocrinology,Giza,Field Call,4,307.84,0.312
2023-09-01,HCP0003,P0007,ArthroRelief,Endocrinology,Giza,Event,7,201.21,0.131
2023-09-01,HCP0007,P0003,Respira,Dermatology,Cairo East,Email,3,688.02,0.362
2023-09-01,HCP0004,P0004,PainFree,Pediatrics,Alexandria,Digital,10,2864.48,0.212
2023-09-01,HCP0007,P0010,GastroEase,Dermatology,Cairo East,Field Call,9,2102.06,0.414
2023-09-01,HCP0006,P0005,Infecto,Neurology,Upper Egypt,Digital,13,1030.04,0.27
2023-09-01,HCP0008,P0009,LipiControl,GP,Giza,Event,0,0.0,0.33
2023-09-01,HCP0001,P0005,Infecto,Cardiology,Cairo East,Event,3,629.54,0.122
2023-09-01,HCP0002,P0008,Dermacare,Internal Medicine,Cairo West,Sample,1,245.48,0.081
2023-09-01,HCP0010,P0002,GlucoMax,Orthopedics,Cairo West,Sample,2,682.09,0.374
2023-09-01,HCP0003,P0006,NeuroCalm,Endocrinology,Giza,Event,4,1066.41,0.151
2023-09-01,HCP0010,P0002,GlucoMax,Orthopedics,Cairo West,Digital,9,1330.29,0.065
2023-09-01,HCP0003,P0009,LipiControl,Endocrinology,Giza,Email,11,3675.59,0.294
2023-09-01,HCP0002,P0001,CardioSafe,Internal Medicine,Cairo West,Field Call,7,438.61,0.127
2023-09-01,HCP0003,P0007,ArthroRelief,Endocrinology,Giza,Email,12,4070.7,0.362
2023-09-01,HCP0010,P0003,Respira,Orthopedics,Cairo West,Sample,10,2950.88,0.392
2023-09-01,HCP0008,P0002,GlucoMax,GP,Giza,Event,14,590.95,0.083
2023-09-01,HCP0001,P0005,Infecto,Cardiology,Cairo East,Field Call,13,1608.98,0.211
2023-09-01,HCP0010,P0006,NeuroCalm,Orthopedics,Cairo West,Sample,6,493.04,0.143
2023-09-01,HCP0004,P0002,GlucoMax,Pediatrics,Alexandria,Sample,5,480.23,0.424
2023-09-01,HCP0002,P0007,ArthroRelief,Internal Medicine,Cairo West,Email,3,73.36,0.173
2023-09-01,HCP0001,P0001,CardioSafe,Cardiology,Cairo East,Digital,10,616.13,0.417
2023-09-01,HCP0010,P0004,PainFree,Orthopedics,Cairo West,Email,2,210.83,0.429
2023-09-01,HCP0010,P0002,GlucoMax,Orthopedics,Cairo West,Sample,11,1694.34,0.39
2023-09-01,HCP0005,P0007,ArthroRelief,Pulmonology,Delta,Email,6,1549.07,0.17
2023-09-01,HCP0004,P0006,NeuroCalm,Pediatrics,Alexandria,Sample,14,1396.78,0.421
2023-09-01,HCP0002,P0003,Respira,Internal Medicine,Cairo West,Field Call,1,86.82,0.307
2023-09-01,HCP0002,P0003,Respira,Internal Medicine,Cairo West,Sample,1,49.75,0.354
2023-09-01,HCP0003,P0001,CardioSafe,Endocrinology,Giza,Event,8,349.85,0.231
2023-09-01,HCP0005,P0005,Infecto,Pulmonology,Delta,Sample,0,0.0,0.293
2023-09-01,HCP0008,P0006,NeuroCalm,GP,Giza,Field Call,10,1058.48,0.191
2023-09-01,HCP0009,P0002,GlucoMax,Cardiology,Alexandria,Digital,8,1663.5,0.062
2023-09-01,HCP0006,P0007,ArthroRelief,Neurology,Upper Egypt,Email,3,506.2,0.123
2023-09-01,HCP0007,P0002,GlucoMax,Dermatology,Cairo East,Email,1,316.28,0.132
2023-09-01,HCP0005,P0004,PainFree,Pulmonology,Delta,Digital,14,312.0,0.154
2023-09-01,HCP0008,P0006,NeuroCalm,GP,Giza,Field Call,7,1849.2,0.19
2023-09-01,HCP0010,P0006,NeuroCalm,Orthopedics,Cairo West,Digital,1,332.02,0.226
2023-09-01,HCP0006,P0010,GastroEase,Neurology,Upper Egypt,Digital,1,247.43,0.072
2023-09-01,HCP0010,P0010,GastroEase,Orthopedics,Cairo West,Digital,6,348.68,0.356
2023-09-01,HCP0005,P0004,PainFree,Pulmonology,Delta,Email,0,0.0,0.069
2023-09-01,HCP0007,P0004,PainFree,Dermatology,Cairo East,Sample,13,2804.78,0.066
2023-09-01,HCP0001,P0009,LipiControl,Cardiology,Cairo East,Event,3,287.55,0.443
2023-09-01,HCP0002,P0004,PainFree,Internal Medicine,Cairo West,Field Call,1,323.89,0.082
2023-09-01,HCP0001,P0004,PainFree,Cardiology,Cairo East,Digital,2,272.15,0.405
2023-09-01,HCP0006,P0004,PainFree,Neurology,Upper Egypt,Digital,6,657.96,0.176
2023-09-01,HCP0003,P0005,Infecto,Endocrinology,Giza,Sample,4,318.55,0.108
2023-09-01,HCP0001,P0010,GastroEase,Cardiology,Cairo East,Digital,9,2911.26,0.07
2023-09-01,HCP0002,P0004,PainFree,Internal Medicine,Cairo West,Sample,7,920.8,0.389
2023-09-01,HCP0005,P0009,LipiControl,Pulmonology,Delta,Email,8,2287.94,0.07
2023-09-01,HCP0006,P0004,PainFree,Neurology,Upper Egypt,Email,1,79.14,0.094
2023-09-01,HCP0002,P0009,LipiControl,Internal Medicine,Cairo West,Event,0,0.0,0.267
2023-09-01,HCP0003,P0010,GastroEase,Endocrinology,Giza,Digital,14,3398.05,0.299
2023-09-01,HCP0010,P0006,NeuroCalm,Orthopedics,Cairo West,Digital,1,174.81,0.341
2023-09-01,HCP0001,P0007,ArthroRelief,Cardiology,Cairo East,Email,3,152.05,0.425
2023-09-01,HCP0009,P0004,PainFree,Cardiology,Alexandria,Sample,4,897.56,0.196
2023-09-01,HCP0001,P0009,LipiControl,Cardiology,Cairo East,Digital,8,1704.31,0.312
2023-09-01,HCP0007,P0006,NeuroCalm,Dermatology,Cairo East,Event,11,3102.87,0.335
2023-09-01,HCP0010,P0010,GastroEase,Orthopedics,Cairo West,Sample,3,386.57,0.061
2023-09-01,HCP0007,P0009,LipiControl,Dermatology,Cairo East,Sample,14,1576.51,0.326
2023-09-01,HCP0003,P0007,ArthroRelief,Endocrinology,Giza,Event,2,253.14,0.086
2023-09-01,HCP0007,P0009,LipiControl,Dermatology,Cairo East,Digital,3,622.49,0.33
2023-09-01,HCP0003,P0008,Dermacare,Endocrinology,Giza,Sample,13,1474.56,0.318
2023-09-01,HCP0007,P0003,Respira,Dermatology,Cairo East,Email,5,1498.43,0.21
2023-09-01,HCP0005,P0005,Infecto,Pulmonology,Delta,Digital,14,1581.06,0.319
2023-09-01,HCP0003,P0007,ArthroRelief,Endocrinology,Giza,Email,0,0.0,0.164
2023-09-01,HCP0004,P0006,NeuroCalm,Pediatrics,Alexandria,Digital,7,1428.78,0.104
2023-09-01,HCP0004,P0001,CardioSafe,Pediatrics,Alexandria,Sample,10,1046.69,0.16
2023-09-01,HCP0004,P0006,NeuroCalm,Pediatrics,Alexandria,Event,12,3616.44,0.082
2023-09-01,HCP0004,P0002,GlucoMax,Pediatrics,Alexandria,Digital,0,0.0,0.224
2023-09-01,HCP0002,P0001,CardioSafe,Internal Medicine,Cairo West,Email,10,1273.25,0.396
2023-09-01,HCP0003,P0005,Infecto,Endocrinology,Giza,Sample,0,0.0,0.082
2023-09-01,HCP0002,P0004,PainFree,Internal Medicine,Cairo West,Digital,13,403.84,0.282
2023-09-01,HCP0008,P0006,NeuroCalm,GP,Giza,Event,6,1262.95,0.318
2023-09-01,HCP0005,P0010,GastroEase,Pulmonology,Delta,Digital,11,2047.2,0.153
2023-09-01,HCP0005,P0007,ArthroRelief,Pulmonology,Delta,Email,7,2301.94,0.126
2023-09-01,HCP0004,P0003,Respira,Pediatrics,Alexandria,Sample,11,342.6,0.258
2023-09-01,HCP0009,P0003,Respira,Cardiology,Alexandria,Email,10,1785.74,0.147
2023-09-01,HCP0003,P0009,LipiControl,Endocrinology,Giza,Event,6,723.0,0.286
2023-09-01,HCP0010,P0005,Infecto,Orthopedics,Cairo West,Field Call,8,451.73,0.241
2023-09-01,HCP0001,P0010,GastroEase,Cardiology,Cairo East,Event,8,541.84,0.344
2023-09-01,HCP0002,P0004,PainFree,Internal Medicine,Cairo West,Email,3,858.76,0.155
2023-09-01,HCP0008,P0009,LipiControl,GP,Giza,Email,3,388.72,0.45
2023-09-01,HCP0002,P0003,Respira,Internal Medicine,Cairo West,Sample,10,1823.49,0.418
2023-09-01,HCP0003,P0002,GlucoMax,Endocrinology,Giza,Email,4,1164.34,0.175
